gene_id	Mac96h_R1
ENSG00000010256.7	94.86912238
ENSG00000010270.10	9.095709367
ENSG00000010278.8	111.1267304
ENSG00000010292.9	17.85332127
ENSG00000010295.16	5.294615095
ENSG00000010310.5	1.748671113
ENSG00000010318.16	1.910207935
ENSG00000010319.3	1.134998874
ENSG00000010322.12	23.12944585
ENSG00000010361.10	11.31680022
ENSG00000010379.12	0.023589739
ENSG00000010404.14	42.42510522
ENSG00000010539.8	3.11355563
ENSG00000010610.6	38.52984933
ENSG00000010626.11	0.933186703
ENSG00000010671.12	20.31027234
ENSG00000010803.13	4.549426649
ENSG00000010810.14	68.50824206
ENSG00000010818.5	0.625180776
ENSG00000010932.12	0.004937796
ENSG00000011007.9	9.922866386
ENSG00000011009.7	19.72926371
ENSG00000011021.18	4.268796217
ENSG00000011028.10	7.422730138
ENSG00000011105.8	0.010405912
ENSG00000011132.8	12.99609471
ENSG00000011143.13	13.28740003
ENSG00000011198.4	10.26606811
ENSG00000011243.14	48.60440257
ENSG00000011258.12	5.688529095
ENSG00000011260.10	4.381532795
ENSG00000011275.15	5.981691089
ENSG00000011295.12	2.395037416
ENSG00000011304.13	39.48542911
ENSG00000011347.6	1.108876797
ENSG00000011376.6	3.55480205
ENSG00000011405.10	3.771720536
ENSG00000011422.8	160.4313726
ENSG00000011426.7	0.591748854
ENSG00000011451.14	7.901666099
ENSG00000011454.13	4.309970396
ENSG00000011465.13	0.006752111
ENSG00000011478.8	1.170103146
ENSG00000011485.11	20.9363994
ENSG00000011523.10	4.891500125
ENSG00000011566.11	7.266852445
ENSG00000011600.8	437.7333533
ENSG00000011638.7	3.060430738
ENSG00000012048.16	2.786681469
ENSG00000012061.12	169.9693081
ENSG00000012124.11	1.052699049
ENSG00000012174.8	3.36839921
ENSG00000012211.9	5.051003297
ENSG00000012223.9	0.033620649
ENSG00000012232.5	2.730903831
ENSG00000012660.10	13.78046756
ENSG00000012817.12	0.099487946
ENSG00000012822.12	107.8771597
ENSG00000012983.8	12.16024124
ENSG00000013275.4	30.71005471
ENSG00000013288.5	10.79149347
ENSG00000013306.12	33.26538793
ENSG00000013364.15	53.26885997
ENSG00000013374.12	12.32846163
ENSG00000013375.12	6.425112838
ENSG00000013441.12	23.40458469
ENSG00000013503.6	2.016124749
ENSG00000013523.6	14.36629773
ENSG00000013561.14	8.456887241
ENSG00000013563.10	15.45135541
ENSG00000013573.13	3.812373257
ENSG00000013583.5	12.09916116
ENSG00000013588.5	0.074531395
ENSG00000013619.10	0.135948736
ENSG00000013725.11	7.350887409
ENSG00000013810.15	27.29385739
ENSG00000014123.9	2.572807611
ENSG00000014138.5	5.321342975
ENSG00000014164.6	3.384600721
ENSG00000014216.12	48.05089088
ENSG00000014257.12	240.5731216
ENSG00000014641.14	46.7725968
ENSG00000014824.10	11.85856532
ENSG00000014914.16	4.375170221
ENSG00000014919.9	9.10004231
ENSG00000015133.15	44.95040486
ENSG00000015153.11	6.187395647
ENSG00000015171.15	1.039057467
ENSG00000015285.7	44.72449395
ENSG00000015475.15	6.50574819
ENSG00000015479.14	42.6420643
ENSG00000015532.6	3.075528089
ENSG00000015676.14	12.6896675
ENSG00000016864.13	14.53324674
ENSG00000017260.16	10.90319189
ENSG00000017483.11	1.456300299
ENSG00000017797.8	24.01881371
ENSG00000018189.9	6.109273724
ENSG00000018280.13	34.6094298
ENSG00000018408.11	1.195627036
ENSG00000018510.9	4.048203369
ENSG00000018610.10	8.473594579
ENSG00000018625.11	0.300988357
ENSG00000018699.8	3.302308136
ENSG00000018869.13	1.257477725
ENSG00000019144.13	6.670660784
ENSG00000019186.6	0.178800345
ENSG00000019505.4	0.020498066
ENSG00000019582.11	6.175099726
ENSG00000019991.12	0.114823601
ENSG00000019995.6	6.72984221
ENSG00000020129.12	8.875862738
ENSG00000020256.16	4.805386494
ENSG00000020426.7	3.177370823
ENSG00000020633.15	21.64264931
ENSG00000020922.9	1.937068884
ENSG00000021355.9	19.37237125
ENSG00000021574.8	3.658513903
ENSG00000021762.16	3.204045607
ENSG00000021776.7	16.43963569
ENSG00000021826.11	1.241457574
ENSG00000022267.13	8.519133061
ENSG00000022277.9	25.91684841
ENSG00000022567.6	5.607116768
ENSG00000022840.12	72.82932543
ENSG00000022976.12	2.668323067
ENSG00000023041.8	6.412469598
ENSG00000023171.11	0.064207109
ENSG00000023228.10	12.84226125
ENSG00000023287.9	7.97500819
ENSG00000023318.7	10.67039953
ENSG00000023330.11	92.84971184
ENSG00000023445.10	0.352018412
ENSG00000023516.8	8.166403878
ENSG00000023572.5	6.393582437
ENSG00000023697.9	7.606720889
ENSG00000023734.7	14.28274148
ENSG00000023892.10	8.489359839
ENSG00000023902.10	31.3777455
ENSG00000023909.6	2.715991272
ENSG00000024048.7	3.584107409
ENSG00000024526.13	0.022958769
ENSG00000024862.13	1.424474589
ENSG00000025039.11	4.154563099
ENSG00000025156.9	0.537448566
ENSG00000025293.12	11.93450862
ENSG00000025423.8	1.490076234
ENSG00000025434.15	23.03656927
ENSG00000025708.9	3.19543606
ENSG00000025770.15	0.118844758
ENSG00000025772.7	6.203673434
ENSG00000025796.10	27.39955497
ENSG00000025800.10	2.327758892
ENSG00000026025.10	136.9935967
ENSG00000026036.17	0.616672784
ENSG00000026103.16	0.447278392
ENSG00000026297.12	61.30614338
ENSG00000026508.13	459.6133644
ENSG00000026652.10	1.554859667
ENSG00000026751.13	25.72896849
ENSG00000026950.13	4.9339791
ENSG00000027001.7	3.490546344
ENSG00000027075.10	0.55324821
ENSG00000027697.9	18.8271198
ENSG00000027847.10	11.90064309
ENSG00000027869.8	0.004920696
ENSG00000028116.13	1.889005157
ENSG00000028137.13	154.1604295
ENSG00000028203.14	9.207260355
ENSG00000028277.17	2.033944864
ENSG00000028310.14	7.117070133
ENSG00000028528.11	28.2718421
ENSG00000028839.6	1.163980292
ENSG00000029153.11	0.670237632
ENSG00000029363.12	11.20564621
ENSG00000029364.8	8.526969899
ENSG00000029639.7	3.759932152
ENSG00000029725.13	12.60137884
ENSG00000029993.11	0.748474595
ENSG00000030066.10	4.842590107
ENSG00000030110.9	14.71195413
ENSG00000030582.13	341.5811958
ENSG00000031003.7	11.64025933
ENSG00000031081.7	2.655064252
ENSG00000031691.6	0.106247846
ENSG00000031698.9	18.411591
ENSG00000031823.11	19.50242409
ENSG00000032219.15	5.882675006
ENSG00000032389.9	9.363197498
ENSG00000032444.12	66.31984694
ENSG00000032742.14	0.066502302
ENSG00000033011.8	3.177820969
ENSG00000033030.10	6.710518027
ENSG00000033050.4	7.329534984
ENSG00000033100.11	25.46916814
ENSG00000033170.13	1.888083391
ENSG00000033178.9	13.1485966
ENSG00000033327.9	7.347957482
ENSG00000033627.11	85.73990963
ENSG00000033800.10	34.37637927
ENSG00000033867.13	1.950394701
ENSG00000034152.15	15.85941641
ENSG00000034510.5	1021.172823
ENSG00000034533.8	1.52180959
ENSG00000034677.8	37.38888415
ENSG00000034693.11	2.980602971
ENSG00000034713.4	17.65189273
ENSG00000035115.18	6.806900609
ENSG00000035141.4	10.10568943
ENSG00000035403.13	9.143342951
ENSG00000035499.9	0.3831018
ENSG00000035664.8	7.909810822
ENSG00000035681.4	49.59347304
ENSG00000035687.9	14.04563163
ENSG00000035720.4	0.716260531
ENSG00000035862.9	56.53279223
ENSG00000035928.11	14.54222867
ENSG00000036054.9	6.147864644
ENSG00000036257.9	29.58017488
ENSG00000036549.9	5.28212171
ENSG00000036672.12	36.11240334
ENSG00000037042.8	1.306640777
ENSG00000037241.4	20.44927851
ENSG00000037474.11	13.12985077
ENSG00000037637.7	7.670034785
ENSG00000037749.8	10.34456312
ENSG00000037757.10	11.55223826
ENSG00000037897.13	12.8707807
ENSG00000038002.5	9.658256001
ENSG00000038210.10	5.766351114
ENSG00000038219.9	11.27641118
ENSG00000038274.13	18.99652441
ENSG00000038358.11	22.46581212
ENSG00000038382.14	12.42897249
ENSG00000038427.12	0.170031704
ENSG00000038532.11	13.48694233
ENSG00000038945.11	1.705608193
ENSG00000039068.15	0.219925077
ENSG00000039123.12	3.44443332
ENSG00000039319.13	9.794821982
ENSG00000039523.14	18.49400965
ENSG00000039560.10	4.388629335
ENSG00000039650.6	17.43538819
ENSG00000040199.15	0.342112534
ENSG00000040275.13	1.666362971
ENSG00000040341.14	4.8900996
ENSG00000040487.9	6.224026211
ENSG00000040531.11	13.51582025
ENSG00000040608.10	5.819046327
ENSG00000040633.9	25.12549035
ENSG00000040933.12	5.954267096
ENSG00000041357.12	13.69917289
ENSG00000041802.7	19.4707348
ENSG00000041880.11	2.463799854
ENSG00000041982.11	8.050774633
ENSG00000041988.12	3.146716986
ENSG00000042088.10	7.686700232
ENSG00000042317.13	0.306549492
ENSG00000042429.7	12.21317939
ENSG00000042445.10	12.83001498
ENSG00000042493.12	141.5430619
ENSG00000042753.8	31.10723235
ENSG00000042980.9	2.760552754
ENSG00000043093.10	4.633074902
ENSG00000043143.17	4.697383226
ENSG00000043355.7	0.058019936
ENSG00000043462.8	16.07706986
ENSG00000043514.12	4.243780643
ENSG00000044090.5	8.099639372
ENSG00000044115.17	37.48433926
ENSG00000044446.8	8.084734191
ENSG00000044459.11	0.092929172
ENSG00000044574.7	26.2305708
ENSG00000046647.10	3.214193567
ENSG00000046651.11	6.929792821
ENSG00000046653.11	0.193845974
ENSG00000047056.11	5.064308253
ENSG00000047188.12	0.86690073
ENSG00000047230.11	0.844175245
ENSG00000047249.13	37.11661949
ENSG00000047315.11	35.72549261
ENSG00000047346.9	12.37716102
ENSG00000047365.8	2.882641873
ENSG00000047410.10	26.52717772
ENSG00000047457.10	0.024289018
ENSG00000047578.9	7.583104781
ENSG00000047579.16	2.172042683
ENSG00000047621.8	3.499669931
ENSG00000047849.18	29.77948417
ENSG00000047932.10	8.451481333
ENSG00000048028.8	21.71819229
ENSG00000048052.18	5.06672342
ENSG00000048140.14	35.01455115
ENSG00000048162.16	12.6424377
ENSG00000048392.8	2.254287352
ENSG00000048405.6	10.36172437
ENSG00000048471.10	1.879826202
ENSG00000048544.5	5.948455593
ENSG00000048649.10	27.13094704
ENSG00000048707.10	15.94260535
ENSG00000048740.14	5.17025762
ENSG00000048828.13	28.15653194
ENSG00000048991.13	12.78428854
ENSG00000049089.10	10.08683687
ENSG00000049130.10	0.553417306
ENSG00000049167.10	1.112720991
ENSG00000049192.11	0.446309232
ENSG00000049239.9	13.16420567
ENSG00000049245.9	9.421829595
ENSG00000049249.5	1.055375565
ENSG00000049283.14	2.081590696
ENSG00000049323.12	0.063119898
ENSG00000049449.5	4.028205945
ENSG00000049541.7	7.343595129
ENSG00000049618.18	8.08667029
ENSG00000049656.10	13.39032372
ENSG00000049759.13	0.163484271
ENSG00000049769.9	2.55538248
ENSG00000049860.10	18.14815323
ENSG00000050030.10	0.094095464
ENSG00000050130.14	15.69807644
ENSG00000050344.8	1.430541956
ENSG00000050393.8	6.090526716
ENSG00000050405.10	6.888020603
ENSG00000050426.12	24.08802445
ENSG00000050438.13	4.532878056
ENSG00000050730.12	0.036581559
ENSG00000050748.14	5.665547874
ENSG00000050767.12	19.16596661
ENSG00000050820.13	5.331526531
ENSG00000051009.7	11.36518944
ENSG00000051108.11	85.07269549
ENSG00000051128.15	2.519685481
ENSG00000051180.13	0.313615721
ENSG00000051341.10	0.026071642
ENSG00000051382.5	24.41703834
ENSG00000051523.7	61.08027112
ENSG00000051596.6	4.045217034
ENSG00000051620.7	2.056140116
ENSG00000051825.11	2.654395729
ENSG00000052126.11	0.020677579
ENSG00000052723.8	6.066252526
ENSG00000052749.10	17.41224694
ENSG00000052795.9	10.76097801
ENSG00000052802.9	32.66437439
ENSG00000052841.11	24.11369878
ENSG00000053254.12	28.09166594
ENSG00000053371.9	15.31940072
ENSG00000053372.4	9.786924839
ENSG00000053501.9	0.502119127
ENSG00000053770.8	34.59969638
ENSG00000053900.7	0.832289732
ENSG00000053918.12	0.010569887
ENSG00000054116.8	39.62764247
ENSG00000054118.10	28.09002576
ENSG00000054148.14	21.93893884
ENSG00000054179.8	0.022023294
ENSG00000054219.10	0.369390132
ENSG00000054267.17	12.77623483
ENSG00000054277.9	7.912294464
ENSG00000054356.10	1.034373814
ENSG00000054523.13	9.259428812
ENSG00000054598.6	0.343427991
ENSG00000054611.10	9.600923049
ENSG00000054654.12	0.110800037
ENSG00000054690.10	0.088599794
ENSG00000054793.10	26.96670762
ENSG00000054965.7	6.355524602
ENSG00000054967.9	20.40814591
ENSG00000054983.13	4.287654921
ENSG00000055044.7	14.10266546
ENSG00000055070.13	66.88513201
ENSG00000055130.12	3.846563616
ENSG00000055147.14	8.005482178
ENSG00000055163.15	6.521667702
ENSG00000055208.14	19.01324615
ENSG00000055211.9	2.233248142
ENSG00000055332.13	5.300750014
ENSG00000055483.16	20.6843636
ENSG00000055609.14	30.81858078
ENSG00000055917.12	11.88703034
ENSG00000055950.13	18.78192952
ENSG00000055955.12	3.615303905
ENSG00000056050.6	1.090586883
ENSG00000056097.12	53.85856272
ENSG00000056277.12	0.819899494
ENSG00000056558.7	1.081224118
ENSG00000056586.12	9.701982968
ENSG00000056972.15	11.90589642
ENSG00000057019.12	1.70986512
ENSG00000057252.9	4.137267545
ENSG00000057294.10	0.007015034
ENSG00000057608.13	24.07288645
ENSG00000057657.11	4.797598928
ENSG00000057663.9	8.062591146
ENSG00000057704.7	1.714291582
ENSG00000057757.6	16.01213463
ENSG00000057935.10	5.638645062
ENSG00000058056.5	0.167256644
ENSG00000058063.12	12.64684283
ENSG00000058091.13	5.514469247
ENSG00000058262.6	100.3283254
ENSG00000058272.12	35.49993565
ENSG00000058335.12	2.579270205
ENSG00000058404.16	6.512710129
ENSG00000058453.13	0.715235988
ENSG00000058600.12	5.358153063
ENSG00000058668.11	36.1673873
ENSG00000058673.12	26.44653802
ENSG00000058729.7	4.29694417
ENSG00000058799.10	11.95819678
ENSG00000058804.11	4.388474449
ENSG00000058866.11	1.22457164
ENSG00000059122.13	4.543520629
ENSG00000059145.15	10.20152565
ENSG00000059377.12	15.37489915
ENSG00000059378.9	2.560138734
ENSG00000059573.5	10.88011252
ENSG00000059588.6	5.961712818
ENSG00000059691.8	18.21755283
ENSG00000059728.7	8.725351563
ENSG00000059758.4	22.13901221
ENSG00000059769.16	0.536350878
ENSG00000059804.12	28.0711514
ENSG00000059915.13	3.666221916
ENSG00000060069.13	4.404068543
ENSG00000060138.9	72.60473122
ENSG00000060237.13	101.8251359
ENSG00000060303.5	0.64258357
ENSG00000060339.10	32.49022512
ENSG00000060491.13	16.55070336
ENSG00000060558.3	2.415011427
ENSG00000060642.7	5.163040416
ENSG00000060688.9	6.387599649
ENSG00000060749.11	13.45789018
ENSG00000060762.15	21.94890565
ENSG00000060971.14	28.28557235
ENSG00000060982.11	18.90479642
ENSG00000061273.14	51.66166861
ENSG00000061656.6	0.06213218
ENSG00000061676.11	8.918499131
ENSG00000061794.9	4.435934097
ENSG00000061936.6	20.16717069
ENSG00000061938.13	45.03886646
ENSG00000061987.11	7.034420825
ENSG00000062038.10	0.170723858
ENSG00000062194.12	3.065029347
ENSG00000062282.11	9.66524993
ENSG00000062485.15	43.01684522
ENSG00000062582.10	38.57842451
ENSG00000062598.14	77.73404604
ENSG00000062650.14	18.50076074
ENSG00000062716.7	29.71554085
ENSG00000062725.6	4.127005054
ENSG00000062822.9	31.31318709
ENSG00000063046.14	23.38111386
ENSG00000063169.7	2.168426678
ENSG00000063176.12	6.160235882
ENSG00000063177.9	329.0965694
ENSG00000063180.5	19.32686664
ENSG00000063241.4	7.548170462
ENSG00000063244.9	44.00190361
ENSG00000063245.11	14.93233853
ENSG00000063322.10	12.50084485
ENSG00000063438.13	17.95641399
ENSG00000063587.13	2.191337299
ENSG00000063601.13	5.082905291
ENSG00000063660.5	0.012436742
ENSG00000063761.12	2.510343445
ENSG00000063854.9	32.31936111
ENSG00000063978.12	16.62270906
ENSG00000064012.18	23.37199634
ENSG00000064102.11	9.395582617
ENSG00000064115.7	29.45617292
ENSG00000064195.7	25.73463259
ENSG00000064199.3	3.711217767
ENSG00000064201.12	26.51152446
ENSG00000064225.9	11.15822273
ENSG00000064300.5	0.057483213
ENSG00000064313.8	16.82026013
ENSG00000064393.12	20.22176962
ENSG00000064419.10	10.24563902
ENSG00000064489.18	2.583114876
ENSG00000064490.10	16.09810697
ENSG00000064545.11	10.99066314
ENSG00000064547.10	18.1097199
ENSG00000064601.13	135.627024
ENSG00000064607.13	20.74127514
ENSG00000064651.10	0.184268791
ENSG00000064655.15	0.050130365
ENSG00000064666.11	113.5200864
ENSG00000064687.9	17.37403499
ENSG00000064703.8	2.703678957
ENSG00000064726.6	45.59441721
ENSG00000064763.7	16.70979142
ENSG00000064933.13	0.872609771
ENSG00000064961.15	47.44925029
ENSG00000064995.13	6.879333595
ENSG00000064999.13	2.511483543
ENSG00000065000.12	67.53405455
ENSG00000065029.11	8.707221757
ENSG00000065054.10	4.53723559
ENSG00000065057.4	5.595888365
ENSG00000065060.13	1.873187862
ENSG00000065135.8	2.101087239
ENSG00000065150.15	2.519093339
ENSG00000065154.8	1.935969755
ENSG00000065183.12	1.383474582
ENSG00000065243.15	4.056072919
ENSG00000065268.7	8.052352787
ENSG00000065308.4	4.544478027
ENSG00000065320.5	0.001520495
ENSG00000065328.13	0.239923001
ENSG00000065357.16	84.42104355
ENSG00000065361.11	1.657772663
ENSG00000065413.13	31.0463616
ENSG00000065427.11	27.15049226
ENSG00000065457.7	13.62839076
ENSG00000065485.14	0.571449197
ENSG00000065491.8	5.470717155
ENSG00000065518.7	79.6933001
ENSG00000065526.7	23.96506755
ENSG00000065534.15	1.99559887
ENSG00000065548.14	16.2666721
ENSG00000065559.11	3.230905014
ENSG00000065600.9	4.035599363
ENSG00000065609.11	0.029679253
ENSG00000065613.10	3.105774605
ENSG00000065615.10	2.628772341
ENSG00000065618.13	0.306198349
ENSG00000065665.17	1.63244305
ENSG00000065802.8	23.88874617
ENSG00000065809.10	11.4134779
ENSG00000065833.8	0.045579721
ENSG00000065882.12	32.46475454
ENSG00000065883.11	24.58038743
ENSG00000065911.8	37.43627575
ENSG00000065923.6	15.27160934
ENSG00000065970.5	5.945704914
ENSG00000065978.14	30.66927441
ENSG00000065989.12	5.080426358
ENSG00000066027.8	3.581147686
ENSG00000066044.10	22.45277942
ENSG00000066056.10	64.95719958
ENSG00000066084.9	2.3460907
ENSG00000066117.11	14.34008653
ENSG00000066135.9	5.712334787
ENSG00000066136.16	46.25280277
ENSG00000066185.9	1.749273597
ENSG00000066230.7	0.058068046
ENSG00000066279.13	0.474378379
ENSG00000066294.11	54.53510286
ENSG00000066322.9	60.3989165
ENSG00000066336.8	254.9369049
ENSG00000066382.13	0.116865247
ENSG00000066422.4	3.371467513
ENSG00000066427.18	14.47787132
ENSG00000066455.9	10.55337811
ENSG00000066557.5	0.695165586
ENSG00000066583.8	1.979987324
ENSG00000066651.14	2.405958161
ENSG00000066654.9	3.92849624
ENSG00000066697.11	1.42313228
ENSG00000066739.8	5.224393561
ENSG00000066777.5	9.896184455
ENSG00000066827.12	4.302430045
ENSG00000066855.12	1.761411934
ENSG00000066926.7	6.020008625
ENSG00000066933.12	4.188876774
ENSG00000067048.13	0.798240914
ENSG00000067057.13	4.92290725
ENSG00000067064.7	4.628497325
ENSG00000067066.13	14.60769331
ENSG00000067082.11	17.06969231
ENSG00000067113.13	0.703096188
ENSG00000067141.13	2.364977719
ENSG00000067167.4	49.05895341
ENSG00000067182.4	66.76814815
ENSG00000067191.12	3.300149184
ENSG00000067208.11	5.628334517
ENSG00000067221.10	0.470622703
ENSG00000067225.14	842.0629945
ENSG00000067248.6	2.254843133
ENSG00000067334.10	17.93994719
ENSG00000067365.11	15.73807157
ENSG00000067369.10	12.27921171
ENSG00000067533.5	0.979790945
ENSG00000067560.7	164.9659286
ENSG00000067596.7	17.59432846
ENSG00000067601.7	0.028157407
ENSG00000067606.12	0.041281256
ENSG00000067704.9	2.988709976
ENSG00000067798.10	1.180063022
ENSG00000067829.15	56.36323655
ENSG00000067836.9	17.13254171
ENSG00000067840.9	0.008775358
ENSG00000067842.14	3.573844299
ENSG00000067900.6	10.57243315
ENSG00000067955.10	12.98606084
ENSG00000067992.9	1.958791179
ENSG00000068001.10	9.235262645
ENSG00000068024.13	6.49567582
ENSG00000068028.14	7.793545095
ENSG00000068079.4	3.284270793
ENSG00000068097.11	7.027324713
ENSG00000068120.11	50.86680903
ENSG00000068137.11	0.106756418
ENSG00000068305.14	57.96614324
ENSG00000068308.10	40.29591233
ENSG00000068323.13	18.67907753
ENSG00000068354.12	5.08767308
ENSG00000068366.16	137.7212963
ENSG00000068383.15	0.355019245
ENSG00000068394.10	4.637163957
ENSG00000068400.10	25.44031984
ENSG00000068438.11	12.02490302
ENSG00000068489.9	1.585104713
ENSG00000068650.15	24.95766357
ENSG00000068654.12	7.270713736
ENSG00000068697.6	23.57433101
ENSG00000068724.12	10.18589545
ENSG00000068745.11	41.19521041
ENSG00000068784.9	6.801156243
ENSG00000068796.13	2.133451403
ENSG00000068831.15	0.899360357
ENSG00000068878.11	21.03700169
ENSG00000068885.11	6.027903059
ENSG00000068903.16	15.05879646
ENSG00000068912.10	8.307147023
ENSG00000068971.10	3.881375436
ENSG00000068976.10	0.062939243
ENSG00000069011.12	2.830419344
ENSG00000069188.13	0.026458133
ENSG00000069248.10	8.944024167
ENSG00000069275.12	13.31852056
ENSG00000069329.12	15.81336456
ENSG00000069345.8	12.34747107
ENSG00000069399.9	5.244884021
ENSG00000069424.11	77.35939944
ENSG00000069482.6	7.682323546
ENSG00000069493.11	25.05517874
ENSG00000069509.5	2.488057594
ENSG00000069702.7	0.067213616
ENSG00000069849.7	52.0118333
