gene_id	Mon96h_R3
ENSG00000005156.8	3.840368841
ENSG00000005175.6	8.547816583
ENSG00000005187.8	2.351147404
ENSG00000005189.16	2.538336412
ENSG00000005194.11	7.698914082
ENSG00000005206.13	5.199631964
ENSG00000005238.16	8.491622681
ENSG00000005243.6	0.004591355
ENSG00000005302.14	7.66851272
ENSG00000005339.9	15.64464378
ENSG00000005379.12	1.283280366
ENSG00000005381.7	579.8029987
ENSG00000005436.10	2.248685529
ENSG00000005448.13	1.64739668
ENSG00000005483.16	17.77886999
ENSG00000005486.13	17.34783333
ENSG00000005700.11	7.734985655
ENSG00000005801.13	11.13442894
ENSG00000005810.14	25.18232957
ENSG00000005812.7	11.58741979
ENSG00000005844.14	12.37459132
ENSG00000005882.8	0.081319275
ENSG00000005884.14	0.78316791
ENSG00000005889.12	4.608016989
ENSG00000005893.12	36.97305317
ENSG00000005961.14	3.245613649
ENSG00000006007.8	16.82298466
ENSG00000006015.14	5.798465858
ENSG00000006016.7	0.006913098
ENSG00000006025.8	3.787231478
ENSG00000006062.10	1.836010228
ENSG00000006118.11	0.425698072
ENSG00000006125.13	9.148688209
ENSG00000006194.7	7.595249326
ENSG00000006210.6	0.0437818
ENSG00000006282.16	2.829307552
ENSG00000006327.10	6.79844051
ENSG00000006451.4	16.05910872
ENSG00000006453.10	0.000245984
ENSG00000006459.7	1.654399825
ENSG00000006468.10	0.30936619
ENSG00000006530.12	1.364741994
ENSG00000006534.12	8.074255609
ENSG00000006576.13	1.770545387
ENSG00000006607.10	1.186990326
ENSG00000006625.14	13.57814217
ENSG00000006634.4	4.703890392
ENSG00000006652.10	17.05460827
ENSG00000006695.7	1.321505713
ENSG00000006704.7	2.898623183
ENSG00000006712.11	14.55346165
ENSG00000006715.12	17.15316364
ENSG00000006740.13	0.188117286
ENSG00000006744.15	7.484595226
ENSG00000006747.11	0.003905647
ENSG00000006756.12	5.534142626
ENSG00000006757.8	5.14461412
ENSG00000006831.9	15.12427338
ENSG00000006837.8	0.899420381
ENSG00000007047.11	4.615318792
ENSG00000007080.7	22.34857749
ENSG00000007168.9	17.63095418
ENSG00000007202.11	43.9822625
ENSG00000007237.15	26.66708998
ENSG00000007255.7	9.302916987
ENSG00000007264.10	5.62757369
ENSG00000007341.15	6.441309942
ENSG00000007350.13	0.006204228
ENSG00000007372.17	0.215719654
ENSG00000007376.4	7.383270404
ENSG00000007384.12	0.049345573
ENSG00000007392.13	25.99053254
ENSG00000007516.10	0.020749389
ENSG00000007520.3	6.76614313
ENSG00000007541.11	4.108031924
ENSG00000007545.12	3.791882586
ENSG00000007866.15	0.378545995
ENSG00000007923.12	20.0100455
ENSG00000007944.11	0.979625516
ENSG00000007968.6	1.22726463
ENSG00000008018.8	66.99472685
ENSG00000008056.9	0.451428108
ENSG00000008083.10	9.301385433
ENSG00000008128.19	12.96710883
ENSG00000008130.12	42.18276934
ENSG00000008256.12	2.578941375
ENSG00000008282.4	21.62006769
ENSG00000008283.12	0.236259334
ENSG00000008294.17	14.15749248
ENSG00000008300.11	0.3116627
ENSG00000008324.7	7.057244995
ENSG00000008382.12	0.293798917
ENSG00000008394.9	122.8692542
ENSG00000008405.8	1.855837807
ENSG00000008438.4	0.206877121
ENSG00000008441.13	1.601995932
ENSG00000008513.11	14.53076702
ENSG00000008516.13	5.160730573
ENSG00000008517.13	0.161349222
ENSG00000008710.14	7.324630626
ENSG00000008838.14	37.2344483
ENSG00000008853.13	1.481821234
ENSG00000008869.8	5.818648759
ENSG00000008952.13	69.71116641
ENSG00000008988.6	1970.166504
ENSG00000009307.12	125.6971612
ENSG00000009335.14	10.31890836
ENSG00000009413.12	7.559663851
ENSG00000009780.12	2.551119591
ENSG00000009790.11	22.79073141
ENSG00000009830.8	3.056742399
ENSG00000009844.12	10.57889383
ENSG00000009950.12	1.375154148
ENSG00000009954.7	11.73329806
ENSG00000010017.10	13.87201586
ENSG00000010072.12	2.670077526
ENSG00000010165.16	8.947982352
ENSG00000010219.10	7.502493201
ENSG00000010244.13	56.37869706
ENSG00000010256.7	115.4918007
ENSG00000010270.10	8.68371306
ENSG00000010278.8	6.600522193
ENSG00000010292.9	25.43244588
ENSG00000010295.16	15.63603088
ENSG00000010310.5	2.13213485
ENSG00000010318.16	1.467041679
ENSG00000010319.3	0.387503237
ENSG00000010322.12	15.58151906
ENSG00000010361.10	5.202613836
ENSG00000010379.12	0.012873632
ENSG00000010404.14	10.06355695
ENSG00000010539.8	5.803720171
ENSG00000010610.6	44.53802587
ENSG00000010626.11	2.881636511
ENSG00000010671.12	29.19096022
ENSG00000010803.13	14.07992902
ENSG00000010810.14	3.803603538
ENSG00000010818.5	3.715382614
ENSG00000010932.12	0.12256301
ENSG00000011007.9	5.932033392
ENSG00000011009.7	7.314282716
ENSG00000011021.18	3.400262568
ENSG00000011028.10	6.660254436
ENSG00000011105.8	0.025283315
ENSG00000011132.8	5.862136833
ENSG00000011143.13	4.272841877
ENSG00000011198.4	2.966083543
ENSG00000011243.14	42.08896431
ENSG00000011258.12	4.746900032
ENSG00000011260.10	7.613190706
ENSG00000011275.15	8.631056115
ENSG00000011295.12	4.666604819
ENSG00000011304.13	49.98782498
ENSG00000011347.6	0.020025627
ENSG00000011376.6	2.384143604
ENSG00000011405.10	7.84347199
ENSG00000011422.8	127.0084366
ENSG00000011426.7	5.911127495
ENSG00000011451.14	4.960586983
ENSG00000011454.13	5.561036499
ENSG00000011465.13	0.026568225
ENSG00000011478.8	2.910755025
ENSG00000011485.11	19.28329579
ENSG00000011523.10	0.973431706
ENSG00000011566.11	2.190537138
ENSG00000011600.8	846.7887272
ENSG00000011638.7	2.327216041
ENSG00000012048.16	8.447912435
ENSG00000012061.12	52.27855457
ENSG00000012124.11	0.298519967
ENSG00000012174.8	1.324029013
ENSG00000012211.9	2.257975901
ENSG00000012223.9	0.006998576
ENSG00000012232.5	2.053551633
ENSG00000012660.10	33.32488155
ENSG00000012817.12	0.096009855
ENSG00000012822.12	27.949136
ENSG00000012983.8	5.307374027
ENSG00000013275.4	15.44386045
ENSG00000013288.5	6.382037039
ENSG00000013306.12	29.74293106
ENSG00000013364.15	12.98667022
ENSG00000013374.12	8.901157685
ENSG00000013375.12	4.494049347
ENSG00000013441.12	39.97007015
ENSG00000013503.6	2.300983106
ENSG00000013523.6	2.089229681
ENSG00000013561.14	4.154749052
ENSG00000013563.10	8.706256396
ENSG00000013573.13	4.727717307
ENSG00000013583.5	11.4080694
ENSG00000013588.5	0.010886005
ENSG00000013619.10	0.008881598
ENSG00000013725.11	0.01617527
ENSG00000013810.15	22.70830739
ENSG00000014123.9	3.404348132
ENSG00000014138.5	4.647622154
ENSG00000014164.6	1.936095257
ENSG00000014216.12	40.44511499
ENSG00000014257.12	9.12553147
ENSG00000014641.14	31.82605846
ENSG00000014824.10	8.129352753
ENSG00000014914.16	0.698453467
ENSG00000014919.9	9.06011292
ENSG00000015133.15	23.5012545
ENSG00000015153.11	6.982245933
ENSG00000015171.15	2.691792239
ENSG00000015285.7	47.36169938
ENSG00000015475.15	24.10417055
ENSG00000015479.14	45.43887054
ENSG00000015532.6	2.00359601
ENSG00000015676.14	6.9623878
ENSG00000016864.13	12.24312402
ENSG00000017260.16	13.61275769
ENSG00000017483.11	24.50294147
ENSG00000017797.8	15.79757317
ENSG00000018189.9	1.212701719
ENSG00000018280.13	49.49904361
ENSG00000018408.11	0.386417132
ENSG00000018510.9	5.152821617
ENSG00000018610.10	9.765490134
ENSG00000018625.11	0.045658204
ENSG00000018699.8	2.784016765
ENSG00000018869.13	2.229206824
ENSG00000019144.13	0.83951674
ENSG00000019186.6	2.966295101
ENSG00000019505.4	0.047126138
ENSG00000019582.11	14.7477818
ENSG00000019991.12	2.682256853
ENSG00000019995.6	5.029405221
ENSG00000020129.12	3.388834331
ENSG00000020256.16	2.075573782
ENSG00000020426.7	7.625421415
ENSG00000020633.15	30.88631463
ENSG00000020922.9	5.502770807
ENSG00000021355.9	127.1899623
ENSG00000021574.8	2.639398386
ENSG00000021762.16	21.77214099
ENSG00000021776.7	11.50080763
ENSG00000021826.11	1.236015374
ENSG00000022267.13	0.49042622
ENSG00000022277.9	23.95454748
ENSG00000022567.6	7.020507744
ENSG00000022840.12	46.21983293
ENSG00000022976.12	1.798207206
ENSG00000023041.8	22.89041555
ENSG00000023171.11	1.566774504
ENSG00000023228.10	12.19863191
ENSG00000023287.9	5.439721243
ENSG00000023318.7	13.28852991
ENSG00000023330.11	52.07230823
ENSG00000023445.10	7.794255456
ENSG00000023516.8	5.348303444
ENSG00000023572.5	6.813080128
ENSG00000023697.9	5.928573024
ENSG00000023734.7	25.98855485
ENSG00000023892.10	12.03536615
ENSG00000023902.10	20.73372355
ENSG00000023909.6	2.589639167
ENSG00000024048.7	2.98840017
ENSG00000024526.13	0.703131524
ENSG00000024862.13	4.149520435
ENSG00000025039.11	12.53138434
ENSG00000025156.9	2.254681628
ENSG00000025293.12	18.42442285
ENSG00000025423.8	0.032717714
ENSG00000025434.15	2.116904359
ENSG00000025708.9	22.2687684
ENSG00000025770.15	5.730393201
ENSG00000025772.7	4.937715714
ENSG00000025796.10	44.08762842
ENSG00000025800.10	3.552982853
ENSG00000026025.10	76.43033137
ENSG00000026036.17	1.0307792
ENSG00000026103.16	1.269229294
ENSG00000026297.12	47.56324583
ENSG00000026508.13	146.3417641
ENSG00000026652.10	0.135453565
ENSG00000026751.13	3.258622893
ENSG00000026950.13	2.978972076
ENSG00000027001.7	1.295858936
ENSG00000027075.10	0.373204567
ENSG00000027697.9	59.46549199
ENSG00000027847.10	4.173043342
ENSG00000027869.8	0.584897875
ENSG00000028116.13	3.329480403
ENSG00000028137.13	53.49737226
ENSG00000028203.14	7.833760856
ENSG00000028277.17	5.658114683
ENSG00000028310.14	9.646634817
ENSG00000028528.11	30.5414091
ENSG00000028839.6	4.411537293
ENSG00000029153.11	1.198790154
ENSG00000029363.12	15.12978012
ENSG00000029364.8	6.282904958
ENSG00000029639.7	5.2566943
ENSG00000029725.13	7.585200504
ENSG00000029993.11	6.572555202
ENSG00000030066.10	10.82924122
ENSG00000030110.9	3.916473018
ENSG00000030582.13	197.7890428
ENSG00000031003.7	5.047134413
ENSG00000031081.7	0.282967134
ENSG00000031691.6	1.470542191
ENSG00000031698.9	15.77182771
ENSG00000031823.11	17.15155035
ENSG00000032219.15	8.209914647
ENSG00000032389.9	6.317084313
ENSG00000032444.12	29.0679398
ENSG00000032742.14	0.62082506
ENSG00000033011.8	5.098964021
ENSG00000033030.10	12.20923431
ENSG00000033050.4	11.74307759
ENSG00000033100.11	8.316836925
ENSG00000033170.13	1.194755804
ENSG00000033178.9	16.9536388
ENSG00000033327.9	9.634679909
ENSG00000033627.11	27.35364203
ENSG00000033800.10	25.97588806
ENSG00000033867.13	6.612394458
ENSG00000034152.15	9.797844264
ENSG00000034510.5	213.6757632
ENSG00000034533.8	1.491127116
ENSG00000034677.8	9.241469392
ENSG00000034693.11	2.579728659
ENSG00000034713.4	18.30827124
ENSG00000035115.18	4.420927634
ENSG00000035141.4	16.76622402
ENSG00000035403.13	7.895466993
ENSG00000035499.9	0.893899846
ENSG00000035664.8	1.985758818
ENSG00000035681.4	51.34845593
ENSG00000035687.9	18.71438244
ENSG00000035720.4	1.237369768
ENSG00000035862.9	21.76877763
ENSG00000035928.11	29.7030782
ENSG00000036054.9	10.79400399
ENSG00000036257.9	26.93813305
ENSG00000036549.9	7.724274406
ENSG00000036672.12	0.366623794
ENSG00000037042.8	0.481718188
ENSG00000037241.4	13.50216234
ENSG00000037474.11	17.87920884
ENSG00000037637.7	4.412256653
ENSG00000037749.8	5.232968249
ENSG00000037757.10	6.874658226
ENSG00000037897.13	7.373305591
ENSG00000038002.5	9.179629847
ENSG00000038210.10	5.854675425
ENSG00000038219.9	18.1426957
ENSG00000038274.13	20.19043556
ENSG00000038358.11	15.11461544
ENSG00000038382.14	8.161611267
ENSG00000038427.12	6.23155339
ENSG00000038532.11	3.884551371
ENSG00000038945.11	0.036073645
ENSG00000039068.15	0.467483315
ENSG00000039123.12	3.913336399
ENSG00000039319.13	3.429800908
ENSG00000039523.14	9.57720421
ENSG00000039560.10	0.206316839
ENSG00000039650.6	18.59132079
ENSG00000040199.15	0.150042392
ENSG00000040275.13	1.606056651
ENSG00000040341.14	9.817458202
ENSG00000040487.9	2.793562718
ENSG00000040531.11	2.686283716
ENSG00000040608.10	0.083511391
ENSG00000040633.9	8.792141804
ENSG00000040933.12	6.451315073
ENSG00000041357.12	49.38891353
ENSG00000041802.7	11.59800776
ENSG00000041880.11	0.647248984
ENSG00000041982.11	0.599665145
ENSG00000041988.12	3.833306659
ENSG00000042088.10	3.657239534
ENSG00000042317.13	0.377215658
ENSG00000042429.7	9.071816378
ENSG00000042445.10	5.031268635
ENSG00000042493.12	274.0273993
ENSG00000042753.8	37.26722475
ENSG00000042980.9	17.77214352
ENSG00000043093.10	8.682343021
ENSG00000043143.17	2.475799219
ENSG00000043355.7	0.512935668
ENSG00000043462.8	35.7465149
ENSG00000043514.12	5.383334163
ENSG00000044090.5	2.61828671
ENSG00000044115.17	4.783422062
ENSG00000044446.8	12.29643462
ENSG00000044459.11	0.605883859
ENSG00000044574.7	31.8509933
ENSG00000046647.10	3.416705986
ENSG00000046651.11	2.921042347
ENSG00000046653.11	0.005708231
ENSG00000047056.11	2.895524108
ENSG00000047188.12	1.262869881
ENSG00000047230.11	2.977940453
ENSG00000047249.13	15.42156035
ENSG00000047315.11	33.84007037
ENSG00000047346.9	8.237881818
ENSG00000047365.8	2.941780868
ENSG00000047410.10	41.67857426
ENSG00000047457.10	0.017215095
ENSG00000047578.9	1.970523776
ENSG00000047579.16	5.423986028
ENSG00000047621.8	3.671412871
ENSG00000047849.18	10.30946867
ENSG00000047932.10	6.571776684
ENSG00000048028.8	8.160151891
ENSG00000048052.18	0.196771967
ENSG00000048140.14	2.035716393
ENSG00000048162.16	34.64740391
ENSG00000048392.8	7.371569167
ENSG00000048405.6	6.331900763
ENSG00000048471.10	1.552007293
ENSG00000048544.5	6.28189148
ENSG00000048649.10	27.00269178
ENSG00000048707.10	7.417734445
ENSG00000048740.14	6.778754208
ENSG00000048828.13	14.68160977
ENSG00000048991.13	7.399813997
ENSG00000049089.10	2.789789147
ENSG00000049130.10	0.838839217
ENSG00000049167.10	0.922382024
ENSG00000049192.11	0.11313635
ENSG00000049239.9	3.772635843
ENSG00000049245.9	12.48662451
ENSG00000049249.5	4.193812145
ENSG00000049283.14	0.007519106
ENSG00000049323.12	0.414230959
ENSG00000049449.5	0.601161717
ENSG00000049541.7	22.75486563
ENSG00000049618.18	5.058983241
ENSG00000049656.10	9.680303412
ENSG00000049759.13	0.464027297
ENSG00000049769.9	0.347680975
ENSG00000049860.10	25.8718996
ENSG00000050030.10	0.099873776
ENSG00000050130.14	12.93672528
ENSG00000050344.8	0.823835129
ENSG00000050393.8	5.843595333
ENSG00000050405.10	5.172876219
ENSG00000050426.12	26.66067908
ENSG00000050438.13	3.459836985
ENSG00000050730.12	0.138435149
ENSG00000050748.14	9.929627206
ENSG00000050767.12	28.76719548
ENSG00000050820.13	0.018455238
ENSG00000051009.7	15.02204839
ENSG00000051108.11	32.95904602
ENSG00000051128.15	35.34591318
ENSG00000051180.13	2.014048936
ENSG00000051341.10	3.459268136
ENSG00000051382.5	15.47786461
ENSG00000051523.7	123.6770207
ENSG00000051596.6	2.555940365
ENSG00000051620.7	7.196657238
ENSG00000051825.11	15.9072067
ENSG00000052126.11	0.03504584
ENSG00000052723.8	10.37810604
ENSG00000052749.10	10.96969973
ENSG00000052795.9	1.680630519
ENSG00000052802.9	5.208737375
ENSG00000052841.11	29.66946386
ENSG00000053254.12	8.955423357
ENSG00000053371.9	6.59053785
ENSG00000053372.4	8.033722564
ENSG00000053501.9	2.187956759
ENSG00000053770.8	17.45714171
ENSG00000053900.7	4.863428967
ENSG00000053918.12	0.028631342
ENSG00000054116.8	34.64322509
ENSG00000054118.10	19.48523285
ENSG00000054148.14	20.01971134
ENSG00000054179.8	0.001530358
ENSG00000054219.10	1.180926587
ENSG00000054267.17	12.55821716
ENSG00000054277.9	3.005327651
ENSG00000054356.10	0.027325538
ENSG00000054523.13	1.291290393
ENSG00000054598.6	0.036430741
ENSG00000054611.10	7.138906656
ENSG00000054654.12	0.262743556
ENSG00000054690.10	0.064084274
ENSG00000054793.10	0.115940753
ENSG00000054965.7	2.866102586
ENSG00000054967.9	13.92559326
ENSG00000054983.13	5.836340163
ENSG00000055044.7	17.62499654
ENSG00000055070.13	13.10036862
ENSG00000055130.12	7.267328537
ENSG00000055147.14	11.57503421
ENSG00000055163.15	5.56676537
ENSG00000055208.14	14.0416635
ENSG00000055211.9	2.348708274
ENSG00000055332.13	4.214284554
ENSG00000055483.16	19.12605932
ENSG00000055609.14	22.19373996
ENSG00000055917.12	18.70352674
ENSG00000055950.13	21.90530194
ENSG00000055955.12	1.005471006
ENSG00000056050.6	5.714733055
ENSG00000056097.12	14.35294857
ENSG00000056277.12	1.163945173
ENSG00000056558.7	2.644973215
ENSG00000056586.12	7.588840712
ENSG00000056972.15	10.91657237
ENSG00000057019.12	2.195620642
ENSG00000057252.9	2.556597639
ENSG00000057294.10	0.02769941
ENSG00000057608.13	32.79482127
ENSG00000057657.11	6.329741028
ENSG00000057663.9	9.869439812
ENSG00000057704.7	1.069300052
ENSG00000057757.6	12.96809067
ENSG00000057935.10	3.491660737
ENSG00000058056.5	1.601139638
ENSG00000058063.12	10.03491392
ENSG00000058091.13	3.713046602
ENSG00000058262.6	54.72375881
ENSG00000058272.12	49.1022561
ENSG00000058335.12	1.083661938
ENSG00000058404.16	0.003532502
ENSG00000058453.13	0.686944975
ENSG00000058600.12	7.927924539
ENSG00000058668.11	9.260385148
ENSG00000058673.12	17.89525505
ENSG00000058729.7	3.162839501
ENSG00000058799.10	9.56174751
ENSG00000058804.11	6.045579548
ENSG00000058866.11	2.707645677
ENSG00000059122.13	4.192217571
ENSG00000059145.15	9.681625654
ENSG00000059377.12	21.70043156
ENSG00000059378.9	1.846642251
ENSG00000059573.5	11.06034788
ENSG00000059588.6	12.27510155
ENSG00000059691.8	9.647686253
ENSG00000059728.7	35.40159795
ENSG00000059758.4	8.252759943
ENSG00000059769.16	0.832175727
ENSG00000059804.12	54.54545843
ENSG00000059915.13	0.770726138
ENSG00000060069.13	11.13159041
ENSG00000060138.9	56.88824854
ENSG00000060237.13	22.89853609
ENSG00000060303.5	0.774953633
ENSG00000060339.10	31.41286817
ENSG00000060491.13	6.87059925
ENSG00000060558.3	17.17758662
ENSG00000060642.7	2.662720677
ENSG00000060688.9	16.00716584
ENSG00000060749.11	9.062724963
ENSG00000060762.15	30.73092042
ENSG00000060971.14	29.39137174
ENSG00000060982.11	7.772598215
ENSG00000061273.14	7.006647551
ENSG00000061656.6	0.124788449
ENSG00000061676.11	0.580856337
ENSG00000061794.9	7.457039871
ENSG00000061936.6	17.4925156
ENSG00000061938.13	13.12459362
ENSG00000061987.11	9.361508588
ENSG00000062038.10	0.163872949
ENSG00000062194.12	11.27593181
ENSG00000062282.11	6.871452972
ENSG00000062485.15	37.47079666
ENSG00000062582.10	39.23185687
ENSG00000062598.14	12.47923623
ENSG00000062650.14	14.33052776
ENSG00000062716.7	39.15902075
ENSG00000062725.6	2.981996995
ENSG00000062822.9	14.17110179
ENSG00000063046.14	25.4297654
ENSG00000063169.7	1.626158671
ENSG00000063176.12	3.678750212
ENSG00000063177.9	697.4878706
ENSG00000063180.5	4.332606106
ENSG00000063241.4	7.811221233
ENSG00000063244.9	34.90043834
ENSG00000063245.11	8.904588269
ENSG00000063322.10	7.274173025
ENSG00000063438.13	14.39242149
ENSG00000063587.13	1.474492347
ENSG00000063601.13	2.188022192
ENSG00000063660.5	0.131597506
ENSG00000063761.12	1.279718272
ENSG00000063854.9	13.22221743
ENSG00000063978.12	12.94349467
ENSG00000064012.18	40.00731741
ENSG00000064102.11	19.27342636
ENSG00000064115.7	24.70124249
ENSG00000064195.7	0.04321448
ENSG00000064199.3	2.307845742
ENSG00000064201.12	6.063426137
ENSG00000064225.9	10.63345439
ENSG00000064300.5	0.034516101
ENSG00000064313.8	16.35153133
ENSG00000064393.12	9.896456207
ENSG00000064419.10	13.57980238
ENSG00000064489.18	4.329068783
ENSG00000064490.10	24.22546836
ENSG00000064545.11	5.738156635
ENSG00000064547.10	18.29386489
ENSG00000064601.13	74.49925154
ENSG00000064607.13	29.67935313
ENSG00000064651.10	0.433611953
ENSG00000064655.15	0.062840986
ENSG00000064666.11	100.3756757
ENSG00000064687.9	8.06014217
ENSG00000064703.8	4.005699976
ENSG00000064726.6	16.78559009
ENSG00000064763.7	7.107431268
ENSG00000064933.13	6.99364286
ENSG00000064961.15	15.68466673
ENSG00000064995.13	11.73480077
ENSG00000064999.13	1.925594732
ENSG00000065000.12	26.52883505
ENSG00000065029.11	6.217710743
ENSG00000065054.10	0.081455511
ENSG00000065057.4	2.827057995
ENSG00000065060.13	1.803004328
ENSG00000065135.8	1.619582761
ENSG00000065150.15	16.09601387
ENSG00000065154.8	3.006666188
ENSG00000065183.12	6.184893784
ENSG00000065243.15	5.807190979
ENSG00000065268.7	8.519279492
ENSG00000065308.4	0.808640096
ENSG00000065320.5	0.007439129
ENSG00000065328.13	1.316906761
ENSG00000065357.16	27.76321835
ENSG00000065361.11	0.783309382
ENSG00000065413.13	20.56328139
ENSG00000065427.11	66.24961312
ENSG00000065457.7	13.78577765
ENSG00000065485.14	3.826824981
ENSG00000065491.8	1.62456823
ENSG00000065518.7	145.4944014
ENSG00000065526.7	14.77494273
ENSG00000065534.15	0.054257145
ENSG00000065548.14	28.87362629
ENSG00000065559.11	1.557144026
ENSG00000065600.9	6.089019741
ENSG00000065609.11	0.073962938
ENSG00000065613.10	10.10773385
ENSG00000065615.10	3.827724325
ENSG00000065618.13	3.460062672
ENSG00000065665.17	1.828314036
ENSG00000065802.8	6.125104921
ENSG00000065809.10	40.96452489
ENSG00000065833.8	4.073226025
ENSG00000065882.12	14.15371244
ENSG00000065883.11	12.10717848
ENSG00000065911.8	30.13233413
ENSG00000065923.6	0.969574613
ENSG00000065970.5	2.831075198
ENSG00000065978.14	100.5843619
ENSG00000065989.12	2.644026547
ENSG00000066027.8	5.100040869
ENSG00000066044.10	19.17560517
ENSG00000066056.10	0.267956874
ENSG00000066084.9	3.83977834
ENSG00000066117.11	9.021328937
ENSG00000066135.9	5.732432572
ENSG00000066136.16	19.18605101
ENSG00000066185.9	0.99046767
ENSG00000066230.7	0.0030657
ENSG00000066279.13	3.553148059
ENSG00000066294.11	5.841570748
ENSG00000066322.9	25.10956854
ENSG00000066336.8	143.8542854
ENSG00000066382.13	0.103152698
ENSG00000066422.4	4.308312515
ENSG00000066427.18	8.934368556
ENSG00000066455.9	10.17906629
ENSG00000066557.5	2.850229258
ENSG00000066583.8	0.80718434
ENSG00000066651.14	1.570231886
ENSG00000066654.9	7.7079679
ENSG00000066697.11	1.398684251
ENSG00000066739.8	4.936648512
ENSG00000066777.5	9.712619866
ENSG00000066827.12	2.307514255
ENSG00000066855.12	3.953222322
ENSG00000066926.7	3.367944915
ENSG00000066933.12	4.382410499
ENSG00000067048.13	0.752602134
ENSG00000067057.13	4.448101733
ENSG00000067064.7	3.534589359
ENSG00000067066.13	15.51539273
ENSG00000067082.11	17.52353785
ENSG00000067113.13	9.058983801
ENSG00000067141.13	0.794950495
ENSG00000067167.4	43.88324288
ENSG00000067182.4	48.81747623
ENSG00000067191.12	0.156678942
ENSG00000067208.11	2.854785006
ENSG00000067221.10	0.72669008
ENSG00000067225.14	659.4314563
ENSG00000067248.6	1.552985198
ENSG00000067334.10	16.44384906
ENSG00000067365.11	8.647642249
ENSG00000067369.10	6.650832874
ENSG00000067533.5	2.081096427
ENSG00000067560.7	163.9600775
ENSG00000067596.7	11.05057743
ENSG00000067601.7	0.558288118
ENSG00000067606.12	0.572303504
ENSG00000067704.9	8.727600833
ENSG00000067798.10	0.749516757
ENSG00000067829.15	36.71858771
ENSG00000067836.9	15.77146709
ENSG00000067840.9	0.027262974
ENSG00000067842.14	0.090768301
ENSG00000067900.6	23.38947108
ENSG00000067955.10	14.43031037
ENSG00000067992.9	1.274266207
ENSG00000068001.10	4.565172652
ENSG00000068024.13	10.63484815
ENSG00000068028.14	10.38082569
ENSG00000068079.4	5.767400206
ENSG00000068097.11	6.490560859
ENSG00000068120.11	34.20555848
ENSG00000068137.11	1.23002303
ENSG00000068305.14	8.400421947
ENSG00000068308.10	23.85881314
ENSG00000068323.13	15.83548428
ENSG00000068354.12	2.85545754
ENSG00000068366.16	29.79923488
ENSG00000068383.15	3.614852165
ENSG00000068394.10	5.207557757
ENSG00000068400.10	23.51791631
ENSG00000068438.11	14.10449554
ENSG00000068489.9	7.050037765
ENSG00000068650.15	17.33454044
ENSG00000068654.12	5.685031698
ENSG00000068697.6	41.29560964
ENSG00000068724.12	5.129005272
ENSG00000068745.11	17.80768056
ENSG00000068784.9	4.807031125
ENSG00000068796.13	2.642121794
ENSG00000068831.15	22.56494568
ENSG00000068878.11	13.90713468
ENSG00000068885.11	8.123415919
ENSG00000068903.16	10.26953526
ENSG00000068912.10	7.798176363
ENSG00000068971.10	1.477902772
ENSG00000068976.10	1.000303678
ENSG00000069011.12	14.59096078
ENSG00000069188.13	0.21612685
ENSG00000069248.10	14.55290474
ENSG00000069275.12	29.95921737
ENSG00000069329.12	20.8467406
ENSG00000069345.8	13.96501166
ENSG00000069399.9	11.99727163
ENSG00000069424.11	77.74349523
ENSG00000069482.6	8.820053778
ENSG00000069493.11	9.858550084
ENSG00000069509.5	3.741452942
ENSG00000069702.7	0.37925147
