gene_id	Neu96h_R3
ENSG00000007168.9	16.06667797
ENSG00000007202.11	57.26845711
ENSG00000007237.15	12.09542265
ENSG00000007255.7	11.74652886
ENSG00000007264.10	0.755607169
ENSG00000007341.15	4.373128735
ENSG00000007350.13	0.010366878
ENSG00000007372.17	0.22845986
ENSG00000007376.4	5.82214912
ENSG00000007384.12	0.040100145
ENSG00000007392.13	45.73043149
ENSG00000007516.10	0.030924529
ENSG00000007520.3	4.621155089
ENSG00000007541.11	5.905254239
ENSG00000007545.12	3.549795553
ENSG00000007866.15	0.929660915
ENSG00000007923.12	17.77276667
ENSG00000007944.11	1.467691618
ENSG00000007968.6	1.95402887
ENSG00000008018.8	60.37201026
ENSG00000008056.9	0.352318937
ENSG00000008083.10	9.04502743
ENSG00000008128.19	9.22697951
ENSG00000008130.12	76.67037113
ENSG00000008256.12	3.208347531
ENSG00000008282.4	19.27230848
ENSG00000008283.12	0.060487757
ENSG00000008294.17	28.00349901
ENSG00000008300.11	0.698776222
ENSG00000008324.7	13.20775171
ENSG00000008382.12	1.669994918
ENSG00000008394.9	7.929766535
ENSG00000008405.8	1.120766166
ENSG00000008438.4	24.42339432
ENSG00000008441.13	1.699734154
ENSG00000008513.11	10.80922453
ENSG00000008516.13	9.355915738
ENSG00000008517.13	0.460581588
ENSG00000008710.14	7.901604685
ENSG00000008838.14	39.96788585
ENSG00000008853.13	1.741031432
ENSG00000008869.8	11.2294459
ENSG00000008952.13	70.81563304
ENSG00000008988.6	1591.118535
ENSG00000009307.12	105.9790879
ENSG00000009335.14	8.779281432
ENSG00000009413.12	6.499954722
ENSG00000009780.12	1.755506737
ENSG00000009790.11	38.288637
ENSG00000009830.8	1.607623312
ENSG00000009844.12	10.16161605
ENSG00000009950.12	5.447863635
ENSG00000009954.7	16.67416157
ENSG00000010017.10	22.52316126
ENSG00000010072.12	4.100421099
ENSG00000010165.16	5.589160162
ENSG00000010219.10	17.17889983
ENSG00000010244.13	51.27738303
ENSG00000010256.7	74.59026484
ENSG00000010270.10	9.924314067
ENSG00000010278.8	0.93924313
ENSG00000010292.9	33.58450026
ENSG00000010295.16	22.88929521
ENSG00000010310.5	3.09222103
ENSG00000010318.16	1.667841948
ENSG00000010319.3	0.033648041
ENSG00000010322.12	16.30251741
ENSG00000010361.10	4.014078702
ENSG00000010379.12	0.450504367
ENSG00000010404.14	17.92898512
ENSG00000010539.8	7.927113438
ENSG00000010610.6	60.9954265
ENSG00000010626.11	3.299245044
ENSG00000010671.12	42.72610164
ENSG00000010803.13	9.117504579
ENSG00000010810.14	5.955711411
ENSG00000010818.5	6.031341139
ENSG00000010932.12	0.011701889
ENSG00000011007.9	6.429026323
ENSG00000011009.7	13.45087766
ENSG00000011021.18	2.798277244
ENSG00000011028.10	5.167665376
ENSG00000011105.8	0.06250241
ENSG00000011132.8	5.931272408
ENSG00000011143.13	5.660190499
ENSG00000011198.4	2.03877395
ENSG00000011243.14	80.73766633
ENSG00000011258.12	5.191649433
ENSG00000011260.10	1.627735561
ENSG00000011275.15	11.88773947
ENSG00000011295.12	4.374171109
ENSG00000011304.13	32.58191862
ENSG00000011347.6	0.022106956
ENSG00000011376.6	1.558938879
ENSG00000011405.10	12.44444047
ENSG00000011422.8	64.16232722
ENSG00000011426.7	3.875581898
ENSG00000011451.14	5.67987383
ENSG00000011454.13	5.620540077
ENSG00000011465.13	0.026568225
ENSG00000011478.8	1.588799108
ENSG00000011485.11	12.89435924
ENSG00000011523.10	1.97280648
ENSG00000011566.11	3.364554035
ENSG00000011600.8	1838.602253
ENSG00000011638.7	2.995475075
ENSG00000012048.16	4.485473367
ENSG00000012061.12	55.95750804
ENSG00000012124.11	0.021822025
ENSG00000012174.8	0.999318056
ENSG00000012211.9	4.074262795
ENSG00000012223.9	0.348072583
ENSG00000012232.5	4.663927386
ENSG00000012660.10	20.26722405
ENSG00000012817.12	0.096009855
ENSG00000012822.12	67.99278394
ENSG00000012983.8	7.026069441
ENSG00000013275.4	16.97834891
ENSG00000013288.5	8.674135588
ENSG00000013306.12	35.48432707
ENSG00000013364.15	67.39986368
ENSG00000013374.12	13.29337903
ENSG00000013375.12	4.045341316
ENSG00000013441.12	53.95144574
ENSG00000013503.6	0.224788964
ENSG00000013523.6	5.732166007
ENSG00000013561.14	6.176066156
ENSG00000013563.10	9.377141357
ENSG00000013573.13	3.012394983
ENSG00000013583.5	11.06255803
ENSG00000013588.5	0.010847055
ENSG00000013619.10	0.008865174
ENSG00000013725.11	0.021926497
ENSG00000013810.15	29.15124713
ENSG00000014123.9	3.792916212
ENSG00000014138.5	4.88211542
ENSG00000014164.6	3.301433368
ENSG00000014216.12	41.76177008
ENSG00000014257.12	13.05165045
ENSG00000014641.14	21.7093685
ENSG00000014824.10	12.49681641
ENSG00000014914.16	0.218115228
ENSG00000014919.9	10.88421976
ENSG00000015133.15	17.47116928
ENSG00000015153.11	10.34515648
ENSG00000015171.15	3.344064389
ENSG00000015285.7	65.66801564
ENSG00000015475.15	23.74621586
ENSG00000015479.14	34.80601867
ENSG00000015532.6	3.248426118
ENSG00000015676.14	11.06168756
ENSG00000016864.13	11.68309725
ENSG00000017260.16	11.46454159
ENSG00000017483.11	2.637395652
ENSG00000017797.8	16.69568677
ENSG00000018189.9	2.299886449
ENSG00000018280.13	3.967396717
ENSG00000018408.11	0.063326804
ENSG00000018510.9	6.193524516
ENSG00000018610.10	9.715491617
ENSG00000018625.11	0.056770132
ENSG00000018699.8	2.034019634
ENSG00000018869.13	0.908642593
ENSG00000019144.13	0.203627354
ENSG00000019186.6	0.548864105
ENSG00000019505.4	0.012992919
ENSG00000019582.11	95.67961929
ENSG00000019991.12	0.344288236
ENSG00000019995.6	5.865487984
ENSG00000020129.12	3.89127469
ENSG00000020256.16	3.433996469
ENSG00000020426.7	2.980571292
ENSG00000020633.15	35.85671997
ENSG00000020922.9	3.923217341
ENSG00000021355.9	111.5737449
ENSG00000021574.8	2.922570606
ENSG00000021762.16	7.252327437
ENSG00000021776.7	14.92492827
ENSG00000021826.11	1.291883115
ENSG00000022267.13	0.631133618
ENSG00000022277.9	41.68143065
ENSG00000022567.6	5.283770821
ENSG00000022840.12	78.56884101
ENSG00000022976.12	2.646771766
ENSG00000023041.8	10.84323349
ENSG00000023171.11	1.901627738
ENSG00000023228.10	7.985434498
ENSG00000023287.9	8.673629276
ENSG00000023318.7	12.11013633
ENSG00000023330.11	36.92339032
ENSG00000023445.10	0.225409316
ENSG00000023516.8	4.147032762
ENSG00000023572.5	3.477866348
ENSG00000023697.9	4.770195299
ENSG00000023734.7	17.25108749
ENSG00000023892.10	21.82639009
ENSG00000023902.10	61.78216008
ENSG00000023909.6	2.245367065
ENSG00000024048.7	4.325171772
ENSG00000024526.13	1.077462418
ENSG00000024862.13	5.227385333
ENSG00000025039.11	16.46856491
ENSG00000025156.9	1.291314405
ENSG00000025293.12	23.63750817
ENSG00000025423.8	0.327032652
ENSG00000025434.15	3.031699369
ENSG00000025708.9	22.44077363
ENSG00000025770.15	5.541561756
ENSG00000025772.7	2.685625675
ENSG00000025796.10	28.18503674
ENSG00000025800.10	3.655640149
ENSG00000026025.10	85.85613169
ENSG00000026036.17	0.244586298
ENSG00000026103.16	0.685316119
ENSG00000026297.12	68.63724015
ENSG00000026508.13	76.28839031
ENSG00000026652.10	0.00726317
ENSG00000026751.13	0.31175507
ENSG00000026950.13	6.6572909
ENSG00000027001.7	0.591645877
ENSG00000027075.10	0.092334656
ENSG00000027697.9	28.02155975
ENSG00000027847.10	4.177885602
ENSG00000027869.8	0.032089953
ENSG00000028116.13	2.829005865
ENSG00000028137.13	49.71349947
ENSG00000028203.14	8.607799677
ENSG00000028277.17	2.288190744
ENSG00000028310.14	9.908362291
ENSG00000028528.11	41.50096144
ENSG00000028839.6	5.884662458
ENSG00000029153.11	0.204875581
ENSG00000029363.12	10.38564739
ENSG00000029364.8	7.098615294
ENSG00000029639.7	4.470328297
ENSG00000029725.13	2.957931251
ENSG00000029993.11	1.04305056
ENSG00000030066.10	12.11531097
ENSG00000030110.9	7.130359718
ENSG00000030582.13	298.6285327
ENSG00000031003.7	5.86606035
ENSG00000031081.7	0.150044582
ENSG00000031691.6	1.187330703
ENSG00000031698.9	22.39944383
ENSG00000031823.11	17.56077469
ENSG00000032219.15	17.74286106
ENSG00000032389.9	4.809091702
ENSG00000032444.12	23.58810551
ENSG00000032742.14	2.555065336
ENSG00000033011.8	3.600410936
ENSG00000033030.10	8.975355052
ENSG00000033050.4	4.537065954
ENSG00000033100.11	12.59569422
ENSG00000033170.13	1.003437663
ENSG00000033178.9	16.75293624
ENSG00000033327.9	4.337527979
ENSG00000033627.11	44.66777482
ENSG00000033800.10	38.60567569
ENSG00000033867.13	3.522365616
ENSG00000034152.15	13.97270123
ENSG00000034510.5	561.477137
ENSG00000034533.8	2.097232824
ENSG00000034677.8	19.63907944
ENSG00000034693.11	4.911436898
ENSG00000034713.4	21.2869789
ENSG00000035115.18	3.988777302
ENSG00000035141.4	8.251239453
ENSG00000035403.13	24.27222444
ENSG00000035499.9	1.459520294
ENSG00000035664.8	5.096488228
ENSG00000035681.4	16.83452452
ENSG00000035687.9	9.596376466
ENSG00000035720.4	1.692806063
ENSG00000035862.9	36.1439608
ENSG00000035928.11	36.63728975
ENSG00000036054.9	5.469962475
ENSG00000036257.9	34.88896102
ENSG00000036549.9	10.35387194
ENSG00000036672.12	0.351075951
ENSG00000037042.8	3.195727071
ENSG00000037241.4	5.421534232
ENSG00000037474.11	14.53192133
ENSG00000037637.7	9.524873772
ENSG00000037749.8	4.470489519
ENSG00000037757.10	11.53532627
ENSG00000037897.13	2.613610345
ENSG00000038002.5	8.986279619
ENSG00000038210.10	2.1497396
ENSG00000038219.9	29.4624519
ENSG00000038274.13	20.26853479
ENSG00000038358.11	19.27513753
ENSG00000038382.14	11.27334077
ENSG00000038427.12	0.352627346
ENSG00000038532.11	6.371774349
ENSG00000038945.11	0.131254605
ENSG00000039068.15	0.481648339
ENSG00000039123.12	3.275480952
ENSG00000039319.13	2.281649514
ENSG00000039523.14	9.965072231
ENSG00000039560.10	0.118705594
ENSG00000039650.6	22.27895163
ENSG00000040199.15	0.123944637
ENSG00000040275.13	1.752976099
ENSG00000040341.14	8.117029055
ENSG00000040487.9	3.402463155
ENSG00000040531.11	2.026090487
ENSG00000040608.10	0.230675891
ENSG00000040633.9	10.53074522
ENSG00000040933.12	10.42988255
ENSG00000041357.12	26.4874623
ENSG00000041802.7	14.55240193
ENSG00000041880.11	1.253936846
ENSG00000041982.11	0.44072632
ENSG00000041988.12	4.117495531
ENSG00000042088.10	5.669280286
ENSG00000042317.13	1.464610421
ENSG00000042429.7	9.481155901
ENSG00000042445.10	7.673784351
ENSG00000042493.12	126.0434299
ENSG00000042753.8	25.421275
ENSG00000042980.9	11.56226526
ENSG00000043093.10	9.055958818
ENSG00000043143.17	2.220887254
ENSG00000043355.7	0.130999406
ENSG00000043462.8	64.43387418
ENSG00000043514.12	7.221661792
ENSG00000044090.5	5.277611528
ENSG00000044115.17	4.044170404
ENSG00000044446.8	19.36864949
ENSG00000044459.11	0.772933132
ENSG00000044574.7	19.81339988
ENSG00000046647.10	2.350829088
ENSG00000046651.11	5.480710357
ENSG00000046653.11	0.044439558
ENSG00000047056.11	4.022962775
ENSG00000047188.12	1.976775291
ENSG00000047230.11	3.001767181
ENSG00000047249.13	18.60223307
ENSG00000047315.11	25.39414529
ENSG00000047346.9	9.866338494
ENSG00000047365.8	2.582660628
ENSG00000047410.10	32.79592399
ENSG00000047457.10	0.013430939
ENSG00000047578.9	3.419093616
ENSG00000047579.16	4.766577229
ENSG00000047621.8	4.512439019
ENSG00000047849.18	8.485655233
ENSG00000047932.10	5.920504161
ENSG00000048028.8	10.54922963
ENSG00000048052.18	0.10881224
ENSG00000048140.14	2.045205389
ENSG00000048162.16	13.43945148
ENSG00000048392.8	4.597875888
ENSG00000048405.6	7.29254321
ENSG00000048471.10	1.974573972
ENSG00000048544.5	4.341679941
ENSG00000048649.10	33.42533514
ENSG00000048707.10	4.452758344
ENSG00000048740.14	8.901373446
ENSG00000048828.13	13.79696426
ENSG00000048991.13	5.791907479
ENSG00000049089.10	8.770521097
ENSG00000049130.10	0.042453642
ENSG00000049167.10	1.059310341
ENSG00000049192.11	0.027951724
ENSG00000049239.9	5.12056768
ENSG00000049245.9	16.91752142
ENSG00000049249.5	0.309885583
ENSG00000049283.14	0.007519106
ENSG00000049323.12	0.317172077
ENSG00000049449.5	0.920688706
ENSG00000049541.7	21.10670146
ENSG00000049618.18	5.846267536
ENSG00000049656.10	8.541052665
ENSG00000049759.13	0.242420015
ENSG00000049769.9	0.341661325
ENSG00000049860.10	13.37359224
ENSG00000050030.10	0.102561994
ENSG00000050130.14	14.4075968
ENSG00000050344.8	0.491429244
ENSG00000050393.8	3.331345966
ENSG00000050405.10	4.802842081
ENSG00000050426.12	31.07623582
ENSG00000050438.13	1.725713118
ENSG00000050730.12	0.010432865
ENSG00000050748.14	7.325666583
ENSG00000050767.12	37.11288598
ENSG00000050820.13	0.098722022
ENSG00000051009.7	30.74396596
ENSG00000051108.11	42.16909267
ENSG00000051128.15	4.157815901
ENSG00000051180.13	2.198045527
ENSG00000051341.10	1.945549364
ENSG00000051382.5	13.94379811
ENSG00000051523.7	145.0153904
ENSG00000051596.6	1.82805909
ENSG00000051620.7	5.458705972
ENSG00000051825.11	21.87525308
ENSG00000052126.11	0.189497312
ENSG00000052723.8	7.197656461
ENSG00000052749.10	16.10802475
ENSG00000052795.9	1.804449725
ENSG00000052802.9	4.734430901
ENSG00000052841.11	23.29272501
ENSG00000053254.12	8.720124887
ENSG00000053371.9	8.874390024
ENSG00000053372.4	4.50867384
ENSG00000053501.9	1.721555732
ENSG00000053770.8	12.22297043
ENSG00000053900.7	5.907496684
ENSG00000053918.12	0.567588676
ENSG00000054116.8	22.39752753
ENSG00000054118.10	16.60156136
ENSG00000054148.14	16.25394989
ENSG00000054179.8	0.001530358
ENSG00000054219.10	1.662204814
ENSG00000054267.17	26.95394151
ENSG00000054277.9	6.022033896
ENSG00000054356.10	0.04395934
ENSG00000054523.13	2.062856799
ENSG00000054598.6	1.557914677
ENSG00000054611.10	15.29611076
ENSG00000054654.12	3.400303748
ENSG00000054690.10	0.12223393
ENSG00000054793.10	0.047962497
ENSG00000054965.7	5.80450884
ENSG00000054967.9	25.85953962
ENSG00000054983.13	5.491423021
ENSG00000055044.7	10.74900915
ENSG00000055070.13	36.26910872
ENSG00000055130.12	5.061958709
ENSG00000055147.14	8.142777836
ENSG00000055163.15	21.59395334
ENSG00000055208.14	10.59066338
ENSG00000055211.9	3.338214362
ENSG00000055332.13	7.399228808
ENSG00000055483.16	13.5090401
ENSG00000055609.14	24.18563006
ENSG00000055917.12	12.65997862
ENSG00000055950.13	18.60891727
ENSG00000055955.12	2.63074795
ENSG00000056050.6	3.667100849
ENSG00000056097.12	18.25153629
ENSG00000056277.12	0.642775038
ENSG00000056558.7	1.597640995
ENSG00000056586.12	9.385883086
ENSG00000056972.15	9.589262687
ENSG00000057019.12	0.088110326
ENSG00000057252.9	2.686415237
ENSG00000057294.10	0.023217285
ENSG00000057608.13	29.47896149
ENSG00000057657.11	1.856947609
ENSG00000057663.9	6.339598574
ENSG00000057704.7	0.362476179
ENSG00000057757.6	13.24737698
ENSG00000057935.10	2.953606477
ENSG00000058056.5	0.224430221
ENSG00000058063.12	10.83032735
ENSG00000058091.13	1.818147745
ENSG00000058262.6	33.05882516
ENSG00000058272.12	82.03579923
ENSG00000058335.12	0.361872377
ENSG00000058404.16	0.078071725
ENSG00000058453.13	0.926051767
ENSG00000058600.12	7.356416141
ENSG00000058668.11	15.04740039
ENSG00000058673.12	16.64550077
ENSG00000058729.7	4.1210717
ENSG00000058799.10	9.273815214
ENSG00000058804.11	2.426661867
ENSG00000058866.11	3.68983331
ENSG00000059122.13	8.231492205
ENSG00000059145.15	21.75672213
ENSG00000059377.12	25.5318854
ENSG00000059378.9	2.783623362
ENSG00000059573.5	6.572292462
ENSG00000059588.6	12.66963751
ENSG00000059691.8	5.892324866
ENSG00000059728.7	12.49793118
ENSG00000059758.4	9.680530362
ENSG00000059769.16	0.757809688
ENSG00000059804.12	122.200173
ENSG00000059915.13	0.78742496
ENSG00000060069.13	7.752039122
ENSG00000060138.9	27.7406958
ENSG00000060237.13	41.01991254
ENSG00000060303.5	0.768826308
ENSG00000060339.10	36.42996296
ENSG00000060491.13	22.64946091
ENSG00000060558.3	5.776029413
ENSG00000060642.7	3.584721679
ENSG00000060688.9	9.527761569
ENSG00000060749.11	3.186036275
ENSG00000060762.15	17.17422281
ENSG00000060971.14	75.0471051
ENSG00000060982.11	4.43311468
ENSG00000061273.14	4.203608298
ENSG00000061656.6	0.788725892
ENSG00000061676.11	0.135174766
ENSG00000061794.9	7.113358008
ENSG00000061936.6	26.86067148
ENSG00000061938.13	15.15680646
ENSG00000061987.11	12.69109669
ENSG00000062038.10	0.352521125
ENSG00000062194.12	11.06475638
ENSG00000062282.11	0.760757822
ENSG00000062485.15	35.60170179
ENSG00000062582.10	22.70459017
ENSG00000062598.14	10.03961777
ENSG00000062650.14	18.57694584
ENSG00000062716.7	26.23853604
ENSG00000062725.6	5.100841291
ENSG00000062822.9	14.5380357
ENSG00000063046.14	33.43602819
ENSG00000063169.7	4.366398347
ENSG00000063176.12	3.045117909
ENSG00000063177.9	709.4476411
ENSG00000063180.5	3.727088839
ENSG00000063241.4	1.633573065
ENSG00000063244.9	33.29535882
ENSG00000063245.11	14.79315018
ENSG00000063322.10	8.393793876
ENSG00000063438.13	15.09848477
ENSG00000063587.13	0.913142675
ENSG00000063601.13	4.08052296
ENSG00000063660.5	0.023367265
ENSG00000063761.12	1.099656771
ENSG00000063854.9	12.56644274
ENSG00000063978.12	18.92414199
ENSG00000064012.18	39.78814704
ENSG00000064102.11	11.09719202
ENSG00000064115.7	22.79702553
ENSG00000064195.7	0.155305918
ENSG00000064199.3	1.837996954
ENSG00000064201.12	11.31471727
ENSG00000064225.9	10.09560796
ENSG00000064300.5	0.388369699
ENSG00000064313.8	14.46966566
ENSG00000064393.12	17.74849639
ENSG00000064419.10	17.76674643
ENSG00000064489.18	8.445472689
ENSG00000064490.10	25.99627179
ENSG00000064545.11	3.349381398
ENSG00000064547.10	26.12623622
ENSG00000064601.13	91.52885355
ENSG00000064607.13	40.82999019
ENSG00000064651.10	0.198734173
ENSG00000064655.15	0.068764403
ENSG00000064666.11	210.620603
ENSG00000064687.9	29.20075295
ENSG00000064703.8	2.859648252
ENSG00000064726.6	19.95502854
ENSG00000064763.7	3.86888902
ENSG00000064933.13	4.095597424
ENSG00000064961.15	21.59507531
ENSG00000064995.13	9.969716141
ENSG00000064999.13	4.226867082
ENSG00000065000.12	26.12093239
ENSG00000065029.11	6.286776713
ENSG00000065054.10	0.00416947
ENSG00000065057.4	1.097555779
ENSG00000065060.13	2.065734769
ENSG00000065135.8	1.95748009
ENSG00000065150.15	10.22126858
ENSG00000065154.8	4.856116444
ENSG00000065183.12	3.350911604
ENSG00000065243.15	13.55827236
ENSG00000065268.7	9.597902026
ENSG00000065308.4	0.935806576
ENSG00000065320.5	0.028043633
ENSG00000065328.13	0.333462015
ENSG00000065357.16	19.51355463
ENSG00000065361.11	1.101466127
ENSG00000065413.13	25.67593089
ENSG00000065427.11	44.23995556
ENSG00000065457.7	10.8880991
ENSG00000065485.14	1.634275926
ENSG00000065491.8	3.323300325
ENSG00000065518.7	140.0450819
ENSG00000065526.7	18.6427043
ENSG00000065534.15	0.00222214
ENSG00000065548.14	16.81074988
ENSG00000065559.11	1.857456661
ENSG00000065600.9	5.341290797
ENSG00000065609.11	0.731590108
ENSG00000065613.10	10.63832196
ENSG00000065615.10	4.86857015
ENSG00000065618.13	8.055213664
ENSG00000065665.17	3.182421525
ENSG00000065802.8	2.65171135
ENSG00000065809.10	33.72021573
ENSG00000065833.8	0.203942621
ENSG00000065882.12	28.45541867
ENSG00000065883.11	14.97086969
ENSG00000065911.8	22.58560705
ENSG00000065923.6	0.523886237
ENSG00000065970.5	4.363747385
ENSG00000065978.14	104.2283076
ENSG00000065989.12	0.747240104
ENSG00000066027.8	13.19780361
ENSG00000066044.10	12.13240218
ENSG00000066056.10	0.424727355
ENSG00000066084.9	6.454798864
ENSG00000066117.11	8.179298049
ENSG00000066135.9	9.024701055
ENSG00000066136.16	22.43561606
ENSG00000066185.9	0.878449077
ENSG00000066230.7	1.190691691
ENSG00000066279.13	3.777917618
ENSG00000066294.11	1.640717166
ENSG00000066322.9	17.02608616
ENSG00000066336.8	187.9337983
ENSG00000066382.13	0.44574689
ENSG00000066422.4	4.077020952
ENSG00000066427.18	11.70713506
ENSG00000066455.9	7.608856642
ENSG00000066557.5	2.263205264
ENSG00000066583.8	0.107408004
ENSG00000066651.14	1.260623316
ENSG00000066654.9	5.398158677
ENSG00000066697.11	1.229735442
ENSG00000066739.8	7.900713445
ENSG00000066777.5	13.09505913
ENSG00000066827.12	2.855118879
ENSG00000066855.12	1.654124098
ENSG00000066926.7	3.53736162
ENSG00000066933.12	6.529228108
ENSG00000067048.13	0.752602134
ENSG00000067057.13	9.236907376
ENSG00000067064.7	5.082171448
ENSG00000067066.13	22.32657735
ENSG00000067082.11	19.02251944
ENSG00000067113.13	0.708779325
ENSG00000067141.13	0.778250748
ENSG00000067167.4	18.688051
ENSG00000067182.4	102.6011129
ENSG00000067191.12	0.032625399
ENSG00000067208.11	6.546434896
ENSG00000067221.10	1.079169664
ENSG00000067225.14	825.4178789
ENSG00000067248.6	1.864447241
ENSG00000067334.10	11.49200122
ENSG00000067365.11	14.12410272
ENSG00000067369.10	10.57615943
ENSG00000067533.5	1.886426431
ENSG00000067560.7	195.3165741
ENSG00000067596.7	11.67337909
ENSG00000067601.7	1.350638871
ENSG00000067606.12	1.370008944
ENSG00000067704.9	4.403111474
ENSG00000067798.10	0.00761597
ENSG00000067829.15	45.02296206
ENSG00000067836.9	46.32306313
ENSG00000067840.9	0.027262974
ENSG00000067842.14	0.016480623
ENSG00000067900.6	30.04830175
ENSG00000067955.10	10.90090744
ENSG00000067992.9	2.470392426
ENSG00000068001.10	3.440153218
ENSG00000068024.13	11.43401139
ENSG00000068028.14	16.43675427
ENSG00000068079.4	11.60158955
ENSG00000068097.11	7.048409752
ENSG00000068120.11	24.99394645
ENSG00000068137.11	1.103824544
ENSG00000068305.14	5.974839139
ENSG00000068308.10	30.82644361
ENSG00000068323.13	18.89572048
ENSG00000068354.12	2.58640402
ENSG00000068366.16	19.03158463
ENSG00000068383.15	1.66842836
ENSG00000068394.10	5.302509082
ENSG00000068400.10	44.7972046
ENSG00000068438.11	7.002511633
ENSG00000068489.9	11.79298902
ENSG00000068650.15	18.08185805
ENSG00000068654.12	3.545119796
ENSG00000068697.6	25.48267728
ENSG00000068724.12	3.081909488
ENSG00000068745.11	38.54039661
ENSG00000068784.9	7.083394022
ENSG00000068796.13	1.21992316
ENSG00000068831.15	29.11869821
ENSG00000068878.11	10.50361616
ENSG00000068885.11	8.767583692
ENSG00000068903.16	18.18612599
ENSG00000068912.10	5.736224161
ENSG00000068971.10	8.214100999
ENSG00000068976.10	0.544880086
ENSG00000069011.12	3.966794613
ENSG00000069188.13	0.154252772
ENSG00000069248.10	12.63483887
ENSG00000069275.12	45.50120379
ENSG00000069329.12	19.77616841
ENSG00000069345.8	15.50870829
ENSG00000069399.9	4.854447633
ENSG00000069424.11	39.78428453
ENSG00000069482.6	2.499098504
ENSG00000069493.11	18.26125041
ENSG00000069509.5	3.934550639
ENSG00000069702.7	0.198487541
ENSG00000069849.7	9.47599627
