gene_id	Mon96h_R1
ENSG00000034677.8	10.64617111
ENSG00000034693.11	3.380566746
ENSG00000034713.4	19.75603001
ENSG00000035115.18	4.46202266
ENSG00000035141.4	15.44941323
ENSG00000035403.13	7.418370967
ENSG00000035499.9	1.082499565
ENSG00000035664.8	1.133087957
ENSG00000035681.4	47.39585885
ENSG00000035687.9	20.56561771
ENSG00000035720.4	1.322241245
ENSG00000035862.9	21.70259125
ENSG00000035928.11	21.00185593
ENSG00000036054.9	8.877094552
ENSG00000036257.9	24.99524922
ENSG00000036549.9	7.909750768
ENSG00000036672.12	0.533840685
ENSG00000037042.8	0.351848055
ENSG00000037241.4	12.57239455
ENSG00000037474.11	15.21340986
ENSG00000037637.7	4.944260324
ENSG00000037749.8	6.461604004
ENSG00000037757.10	8.05370615
ENSG00000037897.13	7.496527646
ENSG00000038002.5	13.20297412
ENSG00000038210.10	7.851096231
ENSG00000038219.9	18.3013617
ENSG00000038274.13	21.09418346
ENSG00000038358.11	12.40736498
ENSG00000038382.14	10.3782421
ENSG00000038427.12	4.933692899
ENSG00000038532.11	4.658161349
ENSG00000038945.11	0.154883521
ENSG00000039068.15	0.217073669
ENSG00000039123.12	3.845998977
ENSG00000039319.13	4.531792352
ENSG00000039523.14	8.284204291
ENSG00000039560.10	0.121442818
ENSG00000039650.6	18.17867576
ENSG00000040199.15	0.036586296
ENSG00000040275.13	1.685267814
ENSG00000040341.14	9.70316389
ENSG00000040487.9	2.744543315
ENSG00000040531.11	2.098817787
ENSG00000040608.10	0.032076138
ENSG00000040633.9	8.100910725
ENSG00000040933.12	6.06128644
ENSG00000041357.12	45.61458954
ENSG00000041802.7	10.10366408
ENSG00000041880.11	0.772093794
ENSG00000041982.11	0.394713436
ENSG00000041988.12	2.982471437
ENSG00000042088.10	5.236842206
ENSG00000042317.13	0.361537512
ENSG00000042429.7	7.617382173
ENSG00000042445.10	6.301078073
ENSG00000042493.12	277.2789796
ENSG00000042753.8	37.04365586
ENSG00000042980.9	15.84184396
ENSG00000043093.10	9.195567889
ENSG00000043143.17	2.017785553
ENSG00000043355.7	0.058019936
ENSG00000043462.8	34.67205834
ENSG00000043514.12	5.568146885
ENSG00000044090.5	3.019226016
ENSG00000044115.17	5.533335079
ENSG00000044446.8	12.49271577
ENSG00000044459.11	1.100357238
ENSG00000044574.7	32.68360746
ENSG00000046647.10	3.496158491
ENSG00000046651.11	2.209165573
ENSG00000046653.11	0.029176574
ENSG00000047056.11	3.541863795
ENSG00000047188.12	1.547643881
ENSG00000047230.11	2.906930936
ENSG00000047249.13	17.23087368
ENSG00000047315.11	32.01906926
ENSG00000047346.9	6.948325573
ENSG00000047365.8	3.310144634
ENSG00000047410.10	36.62802274
ENSG00000047457.10	0.327914783
ENSG00000047578.9	2.988613285
ENSG00000047579.16	7.348112379
ENSG00000047621.8	2.874005785
ENSG00000047849.18	7.613859715
ENSG00000047932.10	6.022058877
ENSG00000048028.8	7.068743785
ENSG00000048052.18	0.211306931
ENSG00000048140.14	2.090560724
ENSG00000048162.16	28.85025828
ENSG00000048392.8	6.755239039
ENSG00000048405.6	8.726564407
ENSG00000048471.10	1.564017566
ENSG00000048544.5	5.84421255
ENSG00000048649.10	21.64782429
ENSG00000048707.10	6.465644603
ENSG00000048740.14	7.331263592
ENSG00000048828.13	14.48666404
ENSG00000048991.13	7.216095996
ENSG00000049089.10	2.881406486
ENSG00000049130.10	0.658246958
ENSG00000049167.10	0.824919403
ENSG00000049192.11	0.040150193
ENSG00000049239.9	3.622553478
ENSG00000049245.9	10.99667233
ENSG00000049249.5	4.076653548
ENSG00000049283.14	0.008792261
ENSG00000049323.12	0.181599158
ENSG00000049449.5	1.66747613
ENSG00000049541.7	19.75995678
ENSG00000049618.18	4.9995558
ENSG00000049656.10	8.32881937
ENSG00000049759.13	0.263054002
ENSG00000049769.9	0.640332119
ENSG00000049860.10	28.59480462
ENSG00000050030.10	0.096441324
ENSG00000050130.14	12.27447859
ENSG00000050344.8	1.530364075
ENSG00000050393.8	4.844287682
ENSG00000050405.10	3.616263761
ENSG00000050426.12	19.82427429
ENSG00000050438.13	2.513151693
ENSG00000050730.12	0.036592451
ENSG00000050748.14	9.576589915
ENSG00000050767.12	27.919564
ENSG00000050820.13	0.006620107
ENSG00000051009.7	13.65564213
ENSG00000051108.11	25.49790092
ENSG00000051128.15	32.51044816
ENSG00000051180.13	4.051540232
ENSG00000051341.10	3.171701389
ENSG00000051382.5	15.52722007
ENSG00000051523.7	112.1145259
ENSG00000051596.6	4.799380053
ENSG00000051620.7	6.823334409
ENSG00000051825.11	12.16247392
ENSG00000052126.11	0.011489381
ENSG00000052723.8	7.297533768
ENSG00000052749.10	9.975579265
ENSG00000052795.9	1.76030104
ENSG00000052802.9	4.967076917
ENSG00000052841.11	20.41772181
ENSG00000053254.12	10.2484517
ENSG00000053371.9	6.260610889
ENSG00000053372.4	7.318601618
ENSG00000053501.9	2.1885706
ENSG00000053770.8	12.93279579
ENSG00000053900.7	4.953296699
ENSG00000053918.12	0.087498654
ENSG00000054116.8	38.59440917
ENSG00000054118.10	17.05803293
ENSG00000054148.14	19.40454297
ENSG00000054179.8	0.022023294
ENSG00000054219.10	1.426770292
ENSG00000054267.17	13.27851932
ENSG00000054277.9	2.594599405
ENSG00000054356.10	0.063328115
ENSG00000054523.13	2.216131061
ENSG00000054598.6	0.080219875
ENSG00000054611.10	10.41112273
ENSG00000054654.12	0.03566199
ENSG00000054690.10	0.083377009
ENSG00000054793.10	0.121384152
ENSG00000054965.7	2.503733822
ENSG00000054967.9	13.74442132
ENSG00000054983.13	6.211721971
ENSG00000055044.7	16.97869859
ENSG00000055070.13	10.86805916
ENSG00000055130.12	7.232529548
ENSG00000055147.14	8.393034355
ENSG00000055163.15	5.305600649
ENSG00000055208.14	13.68214611
ENSG00000055211.9	2.664094699
ENSG00000055332.13	4.924827718
ENSG00000055483.16	18.18646483
ENSG00000055609.14	21.22385055
ENSG00000055917.12	18.97356993
ENSG00000055950.13	19.95962611
ENSG00000055955.12	0.718240724
ENSG00000056050.6	4.991218352
ENSG00000056097.12	18.52908189
ENSG00000056277.12	1.318333135
ENSG00000056558.7	2.418339026
ENSG00000056586.12	7.580922746
ENSG00000056972.15	11.14042523
ENSG00000057019.12	0.621328831
ENSG00000057252.9	1.929869881
ENSG00000057294.10	0.201250682
ENSG00000057608.13	31.75191075
ENSG00000057657.11	5.978690802
ENSG00000057663.9	9.235464383
ENSG00000057704.7	0.937653659
ENSG00000057757.6	12.28857298
ENSG00000057935.10	3.896081524
ENSG00000058056.5	1.292723771
ENSG00000058063.12	10.20462612
ENSG00000058091.13	4.684699918
ENSG00000058262.6	52.8189559
ENSG00000058272.12	51.60862759
ENSG00000058335.12	0.745898289
ENSG00000058404.16	0.044228272
ENSG00000058453.13	1.126626552
ENSG00000058600.12	9.688499171
ENSG00000058668.11	10.5502831
ENSG00000058673.12	17.07470716
ENSG00000058729.7	4.974321772
ENSG00000058799.10	9.764551458
ENSG00000058804.11	5.833432594
ENSG00000058866.11	3.891309509
ENSG00000059122.13	4.929075129
ENSG00000059145.15	11.22996937
ENSG00000059377.12	23.50326567
ENSG00000059378.9	0.975998033
ENSG00000059573.5	12.28413971
ENSG00000059588.6	11.94395405
ENSG00000059691.8	7.828164743
ENSG00000059728.7	37.0267179
ENSG00000059758.4	8.796074952
ENSG00000059769.16	0.884217205
ENSG00000059804.12	49.3474094
ENSG00000059915.13	0.475168445
ENSG00000060069.13	10.18306397
ENSG00000060138.9	56.99499069
ENSG00000060237.13	22.65191483
ENSG00000060303.5	0.45448241
ENSG00000060339.10	35.18011965
ENSG00000060491.13	8.054363076
ENSG00000060558.3	15.71012466
ENSG00000060642.7	3.629200103
ENSG00000060688.9	13.85864991
ENSG00000060749.11	5.541868427
ENSG00000060762.15	31.57839064
ENSG00000060971.14	27.55975879
ENSG00000060982.11	6.587382353
ENSG00000061273.14	9.08789553
ENSG00000061656.6	0.16636845
ENSG00000061676.11	0.525065965
ENSG00000061794.9	7.758639494
ENSG00000061936.6	18.18764708
ENSG00000061938.13	15.36685119
ENSG00000061987.11	8.473669289
ENSG00000062038.10	0.160641784
ENSG00000062194.12	8.73736871
ENSG00000062282.11	9.903075393
ENSG00000062485.15	38.64339305
ENSG00000062582.10	45.26026016
ENSG00000062598.14	15.1266783
ENSG00000062650.14	12.87294905
ENSG00000062716.7	42.93083542
ENSG00000062725.6	2.94124455
ENSG00000062822.9	13.51974226
ENSG00000063046.14	26.18464563
ENSG00000063169.7	1.496500119
ENSG00000063176.12	2.452822682
ENSG00000063177.9	664.8818893
ENSG00000063180.5	4.430497562
ENSG00000063241.4	5.095929464
ENSG00000063244.9	33.9355548
ENSG00000063245.11	9.330177257
ENSG00000063322.10	5.444815823
ENSG00000063438.13	12.2395199
ENSG00000063587.13	1.565023354
ENSG00000063601.13	3.019226191
ENSG00000063660.5	0.457638943
ENSG00000063761.12	0.802725457
ENSG00000063854.9	12.92783995
ENSG00000063978.12	11.68291239
ENSG00000064012.18	36.05446399
ENSG00000064102.11	21.56700288
ENSG00000064115.7	24.06902138
ENSG00000064195.7	0.017908343
ENSG00000064199.3	1.895113218
ENSG00000064201.12	6.710861396
ENSG00000064225.9	11.76864433
ENSG00000064300.5	0.042801924
ENSG00000064313.8	11.29087859
ENSG00000064393.12	8.694038555
ENSG00000064419.10	13.85112047
ENSG00000064489.18	5.457761573
ENSG00000064490.10	24.13248945
ENSG00000064545.11	5.273828247
ENSG00000064547.10	16.526835
ENSG00000064601.13	70.43314202
ENSG00000064607.13	35.06548885
ENSG00000064651.10	0.721809309
ENSG00000064655.15	0.049654519
ENSG00000064666.11	98.64295814
ENSG00000064687.9	6.601476356
ENSG00000064703.8	3.631357885
ENSG00000064726.6	17.16630472
ENSG00000064763.7	11.16748884
ENSG00000064933.13	5.033629985
ENSG00000064961.15	14.42436342
ENSG00000064995.13	11.04366943
ENSG00000064999.13	2.287378697
ENSG00000065000.12	23.23904445
ENSG00000065029.11	4.325978334
ENSG00000065054.10	0.056956033
ENSG00000065057.4	3.059761374
ENSG00000065060.13	1.720097584
ENSG00000065135.8	1.649556464
ENSG00000065150.15	17.1690655
ENSG00000065154.8	5.044243903
ENSG00000065183.12	6.483320229
ENSG00000065243.15	7.049959031
ENSG00000065268.7	8.804938466
ENSG00000065308.4	0.807474429
ENSG00000065320.5	0.000739978
ENSG00000065328.13	1.104230281
ENSG00000065357.16	29.50552146
ENSG00000065361.11	0.565282148
ENSG00000065413.13	19.33568522
ENSG00000065427.11	65.72802174
ENSG00000065457.7	11.67575756
ENSG00000065485.14	4.543393238
ENSG00000065491.8	1.407600466
ENSG00000065518.7	131.4998425
ENSG00000065526.7	12.93968361
ENSG00000065534.15	0.027563176
ENSG00000065548.14	26.54686161
ENSG00000065559.11	2.103690088
ENSG00000065600.9	4.977912206
ENSG00000065609.11	0.304351665
ENSG00000065613.10	8.548219181
ENSG00000065615.10	4.104484803
ENSG00000065618.13	3.978546184
ENSG00000065665.17	1.291105334
ENSG00000065802.8	8.66690052
ENSG00000065809.10	37.08733361
ENSG00000065833.8	3.479688955
ENSG00000065882.12	13.60822041
ENSG00000065883.11	13.49271094
ENSG00000065911.8	29.63528673
ENSG00000065923.6	1.244058059
ENSG00000065970.5	3.546024055
ENSG00000065978.14	101.779541
ENSG00000065989.12	3.16190085
ENSG00000066027.8	4.849498953
ENSG00000066044.10	19.02264652
ENSG00000066056.10	0.262247322
ENSG00000066084.9	4.055287749
ENSG00000066117.11	10.85158578
ENSG00000066135.9	5.985162105
ENSG00000066136.16	17.58045741
ENSG00000066185.9	0.702266857
ENSG00000066230.7	0.014041173
ENSG00000066279.13	3.461799398
ENSG00000066294.11	6.122969348
ENSG00000066322.9	23.76702649
ENSG00000066336.8	145.8738016
ENSG00000066382.13	0.416088285
ENSG00000066422.4	3.909967551
ENSG00000066427.18	11.87381505
ENSG00000066455.9	8.032658929
ENSG00000066557.5	3.083607305
ENSG00000066583.8	0.64172931
ENSG00000066651.14	1.961054495
ENSG00000066654.9	6.993004917
ENSG00000066697.11	1.168335878
ENSG00000066739.8	5.203368331
ENSG00000066777.5	9.349905057
ENSG00000066827.12	3.052305906
ENSG00000066855.12	4.809527484
ENSG00000066926.7	4.494911637
ENSG00000066933.12	4.610823566
ENSG00000067048.13	1.082724636
ENSG00000067057.13	6.312031642
ENSG00000067064.7	5.220912072
ENSG00000067066.13	17.14654387
ENSG00000067082.11	18.40461017
ENSG00000067113.13	8.170301359
ENSG00000067141.13	0.144001585
ENSG00000067167.4	39.16654479
ENSG00000067182.4	51.44819255
ENSG00000067191.12	0.440860642
ENSG00000067208.11	2.987369949
ENSG00000067221.10	0.733542151
ENSG00000067225.14	648.5507273
ENSG00000067248.6	2.177839471
ENSG00000067334.10	18.10681701
ENSG00000067365.11	9.187342166
ENSG00000067369.10	6.343406176
ENSG00000067533.5	3.002486422
ENSG00000067560.7	159.9027208
ENSG00000067596.7	12.24700316
ENSG00000067601.7	0.11688955
ENSG00000067606.12	0.310883819
ENSG00000067704.9	8.295643645
ENSG00000067798.10	1.169598108
ENSG00000067829.15	38.07171795
ENSG00000067836.9	12.51218693
ENSG00000067840.9	0.00882477
ENSG00000067842.14	0.100135293
ENSG00000067900.6	26.74638467
ENSG00000067955.10	10.2814183
ENSG00000067992.9	0.870929249
ENSG00000068001.10	4.20686932
ENSG00000068024.13	9.688697894
ENSG00000068028.14	9.760293864
ENSG00000068079.4	4.943432537
ENSG00000068097.11	6.725107716
ENSG00000068120.11	35.29893886
ENSG00000068137.11	0.620080395
ENSG00000068305.14	8.39519526
ENSG00000068308.10	23.53668783
ENSG00000068323.13	18.44888108
ENSG00000068354.12	2.753754873
ENSG00000068366.16	32.22106051
ENSG00000068383.15	2.482124932
ENSG00000068394.10	5.839850167
ENSG00000068400.10	23.6772367
ENSG00000068438.11	13.25825148
ENSG00000068489.9	6.56134109
ENSG00000068650.15	16.46088243
ENSG00000068654.12	7.350108563
ENSG00000068697.6	37.67266756
ENSG00000068724.12	4.853708982
ENSG00000068745.11	18.33189266
ENSG00000068784.9	6.533382662
ENSG00000068796.13	2.541265646
ENSG00000068831.15	22.60528281
ENSG00000068878.11	13.68386559
ENSG00000068885.11	9.141907003
ENSG00000068903.16	10.14561311
ENSG00000068912.10	7.636590629
ENSG00000068971.10	1.100736855
ENSG00000068976.10	0.042931782
ENSG00000069011.12	15.88145744
ENSG00000069188.13	0.296403796
ENSG00000069248.10	15.57770844
ENSG00000069275.12	26.51122388
ENSG00000069329.12	15.44044947
ENSG00000069345.8	13.97159842
ENSG00000069399.9	14.6509672
ENSG00000069424.11	88.60021061
ENSG00000069482.6	7.851856993
ENSG00000069493.11	11.07256736
ENSG00000069509.5	3.469202295
ENSG00000069702.7	0.586646028
ENSG00000069849.7	26.55167727
